tag,block,framework,model_short,status,started_at,finished_at,returncode,result_json,command
audit_trl_nemotron-30b_G8_easy_s789,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.289172+00:00,2026-06-14T16:10:04.366781+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G8_easy_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G8_easy_s789 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 789 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G8_easy_s789.json"
audit_trl_nemotron-30b_G4_hard_s789,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.289119+00:00,2026-06-14T16:10:04.370697+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G4_hard_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G4_hard_s789 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 789 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G4_hard_s789.json"
audit_trl_nemotron-30b_G8_medium_s789,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.296945+00:00,2026-06-14T16:10:04.373472+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G8_medium_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G8_medium_s789 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 789 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G8_medium_s789.json"
audit_trl_nemotron-30b_G8_hard_s789,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.297989+00:00,2026-06-14T16:10:04.375565+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G8_hard_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G8_hard_s789 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 789 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G8_hard_s789.json"
audit_trl_nemotron-30b_G16_easy_s789,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.366838+00:00,2026-06-14T16:10:04.442289+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G16_easy_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G16_easy_s789 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 789 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G16_easy_s789.json"
audit_trl_nemotron-30b_G16_medium_s789,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.370761+00:00,2026-06-14T16:10:04.445968+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G16_medium_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G16_medium_s789 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 789 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G16_medium_s789.json"
audit_trl_nemotron-30b_G2_easy_s1024,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.375635+00:00,2026-06-14T16:10:04.450546+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G2_easy_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G2_easy_s1024 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G2_easy_s1024.json"
audit_trl_nemotron-30b_G16_hard_s789,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.373519+00:00,2026-06-14T16:10:04.450645+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G16_hard_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G16_hard_s789 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 789 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G16_hard_s789.json"
audit_trl_nemotron-30b_G2_medium_s1024,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.442370+00:00,2026-06-14T16:10:04.519648+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G2_medium_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G2_medium_s1024 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G2_medium_s1024.json"
audit_trl_nemotron-30b_G2_hard_s1024,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.446016+00:00,2026-06-14T16:10:04.523414+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G2_hard_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G2_hard_s1024 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G2_hard_s1024.json"
audit_trl_nemotron-30b_G4_medium_s1024,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.450660+00:00,2026-06-14T16:10:04.527992+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G4_medium_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G4_medium_s1024 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G4_medium_s1024.json"
audit_trl_nemotron-30b_G4_easy_s1024,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.450601+00:00,2026-06-14T16:10:04.530520+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G4_easy_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G4_easy_s1024 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G4_easy_s1024.json"
audit_trl_nemotron-30b_G4_hard_s1024,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.519719+00:00,2026-06-14T16:10:04.598110+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G4_hard_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G4_hard_s1024 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G4_hard_s1024.json"
audit_trl_nemotron-30b_G8_medium_s1024,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.528038+00:00,2026-06-14T16:10:04.599437+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G8_medium_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G8_medium_s1024 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G8_medium_s1024.json"
audit_trl_nemotron-30b_G8_easy_s1024,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.523471+00:00,2026-06-14T16:10:04.602440+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G8_easy_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G8_easy_s1024 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G8_easy_s1024.json"
audit_trl_nemotron-30b_G8_hard_s1024,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.530604+00:00,2026-06-14T16:10:04.604494+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G8_hard_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G8_hard_s1024 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G8_hard_s1024.json"
audit_trl_nemotron-30b_G16_easy_s1024,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.598200+00:00,2026-06-14T16:10:04.679640+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G16_easy_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G16_easy_s1024 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G16_easy_s1024.json"
audit_trl_nemotron-30b_G16_medium_s1024,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.599574+00:00,2026-06-14T16:10:04.679755+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G16_medium_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G16_medium_s1024 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G16_medium_s1024.json"
audit_trl_nemotron-30b_G16_hard_s1024,audit,TRL,nemotron-30b,failed,2026-06-14T16:10:04.602499+00:00,2026-06-14T16:10:04.682123+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G16_hard_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-30b_G16_hard_s1024 --model ""nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-30b_G16_hard_s1024.json"
audit_trl_nemotron-120b_G8_medium_s42,audit,TRL,nemotron-120b,failed,2026-06-14T16:10:04.604581+00:00,2026-06-14T16:10:04.685795+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-120b_G8_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-120b_G8_medium_s42 --model ""nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16"" --task gsm8k --loss importance_sampling --seed 42 --group-size 8 --lr 1e-05 --steps 20 --rank 16 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-120b_G8_medium_s42.json"
audit_trl_nemotron-120b_G8_medium_s456,audit,TRL,nemotron-120b,failed,2026-06-14T16:10:04.679780+00:00,2026-06-14T16:10:04.754319+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-120b_G8_medium_s456.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-120b_G8_medium_s456 --model ""nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16"" --task gsm8k --loss importance_sampling --seed 456 --group-size 8 --lr 1e-05 --steps 20 --rank 16 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-120b_G8_medium_s456.json"
audit_trl_nemotron-120b_G8_medium_s123,audit,TRL,nemotron-120b,failed,2026-06-14T16:10:04.679722+00:00,2026-06-14T16:10:04.757911+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-120b_G8_medium_s123.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-120b_G8_medium_s123 --model ""nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16"" --task gsm8k --loss importance_sampling --seed 123 --group-size 8 --lr 1e-05 --steps 20 --rank 16 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-120b_G8_medium_s123.json"
audit_trl_nemotron-120b_G8_medium_s789,audit,TRL,nemotron-120b,failed,2026-06-14T16:10:04.682277+00:00,2026-06-14T16:10:04.762086+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-120b_G8_medium_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-120b_G8_medium_s789 --model ""nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16"" --task gsm8k --loss importance_sampling --seed 789 --group-size 8 --lr 1e-05 --steps 20 --rank 16 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-120b_G8_medium_s789.json"
audit_trl_nemotron-120b_G8_medium_s1024,audit,TRL,nemotron-120b,failed,2026-06-14T16:10:04.685868+00:00,2026-06-14T16:10:04.763654+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-120b_G8_medium_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_nemotron-120b_G8_medium_s1024 --model ""nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 8 --lr 1e-05 --steps 20 --rank 16 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_nemotron-120b_G8_medium_s1024.json"
audit_trl_gpt-oss-20b_G2_easy_s42,audit,TRL,gpt-oss-20b,failed,2026-06-14T16:10:04.754390+00:00,2026-06-14T16:10:04.830026+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G2_easy_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_gpt-oss-20b_G2_easy_s42 --model ""openai/gpt-oss-20b"" --task gsm8k --loss importance_sampling --seed 42 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G2_easy_s42.json"
audit_trl_gpt-oss-20b_G4_easy_s42,audit,TRL,gpt-oss-20b,failed,2026-06-14T16:10:04.763804+00:00,2026-06-14T16:10:04.841631+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G4_easy_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_gpt-oss-20b_G4_easy_s42 --model ""openai/gpt-oss-20b"" --task gsm8k --loss importance_sampling --seed 42 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G4_easy_s42.json"
audit_trl_gpt-oss-20b_G2_medium_s42,audit,TRL,gpt-oss-20b,failed,2026-06-14T16:10:04.757983+00:00,2026-06-14T16:10:04.844297+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G2_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_gpt-oss-20b_G2_medium_s42 --model ""openai/gpt-oss-20b"" --task gsm8k --loss importance_sampling --seed 42 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G2_medium_s42.json"
audit_trl_gpt-oss-20b_G2_hard_s42,audit,TRL,gpt-oss-20b,failed,2026-06-14T16:10:04.762122+00:00,2026-06-14T16:10:04.846535+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G2_hard_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_gpt-oss-20b_G2_hard_s42 --model ""openai/gpt-oss-20b"" --task gsm8k --loss importance_sampling --seed 42 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G2_hard_s42.json"
audit_trl_gpt-oss-20b_G4_medium_s42,audit,TRL,gpt-oss-20b,failed,2026-06-14T16:10:04.830100+00:00,2026-06-14T16:10:04.908849+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G4_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_gpt-oss-20b_G4_medium_s42 --model ""openai/gpt-oss-20b"" --task gsm8k --loss importance_sampling --seed 42 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G4_medium_s42.json"
audit_trl_gpt-oss-20b_G8_medium_s42,audit,TRL,gpt-oss-20b,failed,2026-06-14T16:10:04.846580+00:00,2026-06-14T16:10:04.919129+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G8_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_gpt-oss-20b_G8_medium_s42 --model ""openai/gpt-oss-20b"" --task gsm8k --loss importance_sampling --seed 42 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G8_medium_s42.json"
audit_trl_gpt-oss-20b_G8_easy_s42,audit,TRL,gpt-oss-20b,failed,2026-06-14T16:10:04.844372+00:00,2026-06-14T16:10:04.919200+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G8_easy_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_gpt-oss-20b_G8_easy_s42 --model ""openai/gpt-oss-20b"" --task gsm8k --loss importance_sampling --seed 42 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G8_easy_s42.json"
audit_trl_gpt-oss-20b_G4_hard_s42,audit,TRL,gpt-oss-20b,failed,2026-06-14T16:10:04.841692+00:00,2026-06-14T16:10:04.921069+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G4_hard_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_gpt-oss-20b_G4_hard_s42 --model ""openai/gpt-oss-20b"" --task gsm8k --loss importance_sampling --seed 42 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G4_hard_s42.json"
audit_trl_gpt-oss-20b_G8_hard_s42,audit,TRL,gpt-oss-20b,failed,2026-06-14T16:10:04.908918+00:00,2026-06-14T16:10:04.986382+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G8_hard_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_gpt-oss-20b_G8_hard_s42 --model ""openai/gpt-oss-20b"" --task gsm8k --loss importance_sampling --seed 42 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G8_hard_s42.json"
audit_trl_gpt-oss-20b_G16_medium_s42,audit,TRL,gpt-oss-20b,failed,2026-06-14T16:10:04.919215+00:00,2026-06-14T16:10:04.992973+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G16_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_gpt-oss-20b_G16_medium_s42 --model ""openai/gpt-oss-20b"" --task gsm8k --loss importance_sampling --seed 42 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_gpt-oss-20b_G16_medium_s42.json"
