# Per-prompt Iso-G sizing on tinker_gsm8k (Qwen3-8B).
# Restricts to prompts with p_x in (0.05, 0.95) for finite G sizing.
# For each (problem, seed, Y_target): smallest G s.t. yield(p_x, G) >= target,
# under both the iid baseline and the empirical anti-herding-corrected base.
# G_iid=-1 or G_emp=-1 means unreachable within G_MAX=32.
# Source: scripts/zvf_iter46_isog.py
source	seed	problem_id	p_x	delta_div	Y_target	G_iid	G_emp	dG
tinker_gsm8k	123	181	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	181	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	183	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	123	183	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	123	183	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	123	183	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	123	183	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	123	186	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	186	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	186	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	186	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	186	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	187	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	123	187	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	123	187	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	123	187	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	123	187	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	123	188	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	188	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	188	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	188	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	188	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	189	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	123	189	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	123	189	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	123	189	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	123	189	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	123	191	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	191	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	191	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	191	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	191	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	192	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	192	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	192	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	192	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	192	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	193	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	193	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	193	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	193	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	193	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	195	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	195	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	195	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	195	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	195	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	196	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	123	196	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	123	196	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	123	196	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	123	196	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	123	197	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	123	197	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	123	197	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	123	197	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	123	197	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	123	198	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	123	198	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	123	198	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	123	198	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	123	198	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	123	199	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	123	199	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	123	199	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	123	199	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	123	199	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	0	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	0	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	0	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	0	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	0	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	1	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	1	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	1	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	1	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	1	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	2	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	2	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	2	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	2	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	2	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	3	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	3	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	3	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	3	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	3	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	5	0.1250	0.3436	0.50	6	2	4
tinker_gsm8k	456	5	0.1250	0.3436	0.70	10	4	6
tinker_gsm8k	456	5	0.1250	0.3436	0.80	13	5	8
tinker_gsm8k	456	5	0.1250	0.3436	0.90	18	7	11
tinker_gsm8k	456	5	0.1250	0.3436	0.95	23	7	16
tinker_gsm8k	456	6	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	6	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	6	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	6	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	6	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	7	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	7	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	7	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	7	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	7	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	8	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	8	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	8	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	8	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	8	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	9	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	456	9	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	456	9	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	456	9	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	456	9	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	10	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	10	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	10	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	10	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	10	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	11	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	456	11	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	456	11	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	456	11	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	456	11	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	12	0.2500	0.1001	0.50	3	3	0
tinker_gsm8k	456	12	0.2500	0.1001	0.70	5	4	1
tinker_gsm8k	456	12	0.2500	0.1001	0.80	6	5	1
tinker_gsm8k	456	12	0.2500	0.1001	0.90	9	6	3
tinker_gsm8k	456	12	0.2500	0.1001	0.95	11	7	4
tinker_gsm8k	456	13	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	13	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	13	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	13	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	13	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	15	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	15	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	15	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	15	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	15	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	17	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	17	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	17	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	17	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	17	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	18	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	18	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	18	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	18	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	18	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	21	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	21	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	21	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	21	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	21	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	22	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	22	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	22	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	22	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	22	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	23	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	23	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	23	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	23	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	23	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	24	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	24	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	24	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	24	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	24	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	25	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	25	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	25	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	25	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	25	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	26	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	456	26	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	456	26	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	456	26	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	456	26	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	27	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	27	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	27	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	27	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	27	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	29	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	29	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	29	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	29	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	29	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	30	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	30	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	30	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	30	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	30	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	31	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	456	31	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	456	31	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	456	31	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	456	31	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	32	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	32	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	32	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	32	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	32	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	33	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	33	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	33	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	33	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	33	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	34	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	34	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	34	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	34	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	34	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	35	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	35	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	35	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	35	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	35	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	36	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	36	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	36	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	36	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	36	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	37	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	456	37	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	456	37	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	456	37	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	456	37	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	38	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	38	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	38	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	38	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	38	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	39	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	39	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	39	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	39	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	39	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	40	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	40	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	40	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	40	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	40	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	41	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	41	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	41	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	41	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	41	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	42	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	42	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	42	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	42	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	42	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	43	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	43	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	43	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	43	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	43	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	44	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	44	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	44	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	44	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	44	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	45	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	456	45	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	456	45	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	456	45	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	456	45	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	46	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	46	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	46	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	46	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	46	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	48	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	48	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	48	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	48	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	48	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	49	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	49	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	49	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	49	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	49	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	50	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	50	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	50	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	50	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	50	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	52	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	456	52	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	456	52	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	456	52	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	456	52	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	53	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	53	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	53	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	53	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	53	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	54	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	54	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	54	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	54	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	54	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	55	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	55	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	55	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	55	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	55	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	56	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	56	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	56	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	56	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	56	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	57	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	57	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	57	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	57	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	57	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	59	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	59	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	59	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	59	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	59	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	60	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	60	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	60	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	60	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	60	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	61	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	61	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	61	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	61	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	61	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	62	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	62	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	62	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	62	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	62	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	63	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	63	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	63	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	63	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	63	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	64	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	64	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	64	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	64	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	64	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	66	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	66	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	66	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	66	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	66	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	67	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	67	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	67	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	67	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	67	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	68	0.2500	0.1001	0.50	3	3	0
tinker_gsm8k	456	68	0.2500	0.1001	0.70	5	4	1
tinker_gsm8k	456	68	0.2500	0.1001	0.80	6	5	1
tinker_gsm8k	456	68	0.2500	0.1001	0.90	9	6	3
tinker_gsm8k	456	68	0.2500	0.1001	0.95	11	7	4
tinker_gsm8k	456	69	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	456	69	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	456	69	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	456	69	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	456	69	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	70	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	70	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	70	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	70	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	70	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	71	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	71	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	71	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	71	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	71	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	72	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	72	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	72	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	72	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	72	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	73	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	73	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	73	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	73	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	73	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	74	0.3750	0.0237	0.50	3	3	0
tinker_gsm8k	456	74	0.3750	0.0237	0.70	3	3	0
tinker_gsm8k	456	74	0.3750	0.0237	0.80	4	4	0
tinker_gsm8k	456	74	0.3750	0.0237	0.90	6	5	1
tinker_gsm8k	456	74	0.3750	0.0237	0.95	7	6	1
tinker_gsm8k	456	75	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	75	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	75	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	75	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	75	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	76	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	76	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	76	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	76	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	76	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	78	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	78	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	78	0.8750	0.3436	0.80	13	5	8
