training_run_id,base_model,is_lora,lora_rank,corrupted,last_request_time,checkpoint_count,last_checkpoint_path,match_confidence,match_method,matched_wandb_runs,wandb_project,wandb_run_id,wandb_name,wandb_state,wandb_url,time_delta_minutes,algorithm,dataset,group_size,learning_rate,steps,seed,final_metric,all_wandb_urls,wandb_model_labels,wandb_model_consistent,hf_repos,hf_model_label,hf_model_consistent,resolution
eb01734d-43f5-5ce1-8bd3-283f2397472f:train:0,Qwen/Qwen3-235B-A22B-Instruct-2507,True,16,False,2026-04-19T04:11:59.337247Z,0,,exact,exact_tinker_id,1,tinker-rl-lab-world-class,4hw4eko5,frontier_gsm8k_qwen3-235b,finished,https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/4hw4eko5,,,gsm8k,4,1e-05,20,42,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/4hw4eko5""]",qwen3235ba22b,consistent,,,,confirmed_wandb
44f883ac-0a6b-5ac8-85c2-dd00d26dc847:train:0,moonshotai/Kimi-K2-Thinking,True,16,False,2026-04-19T03:02:37.316388Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
e31e35cb-3b7e-5d17-bfed-de47f2622f2a:train:0,openai/gpt-oss-20b,True,32,False,2026-04-19T03:02:06.669465Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
73ff186a-d8e3-50c3-afb8-2b863cd09579:train:0,Qwen/Qwen3-32B,True,32,False,2026-04-19T03:41:31.264000Z,0,,exact,exact_tinker_id,1,tinker-rl-lab-world-class,r8uwff0t,arch_gsm8k_kimi-k2,crashed,https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/r8uwff0t,,,gsm8k,4,1e-05,20,42,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/r8uwff0t""]",kimik2thinking,conflict,arvindcr4/tinker-rl-bench-cross_tool_qwen3-32b;arvindcr4/tinker-rl-cross_tool_qwen3-32b-qwen3-32b,Qwen/Qwen3-32B,consistent,hf_arbitrated_wandb_mislink
3879bf29-433d-56a7-838c-a0ec7357ab13:train:0,Qwen/Qwen3-235B-A22B-Instruct-2507,True,16,False,2026-04-19T03:01:39.415465Z,0,,candidate,mutual_model_time_candidate,1,tinker-rl-lab-world-class,3ma4iy35,frontier_gsm8k_qwen3-235b,finished,https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/3ma4iy35,0.44,,gsm8k,4,1e-05,20,42,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/3ma4iy35""]",,,,,,candidate
657a920a-9e74-55d2-9354-71a6ec2f1f61:train:0,nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16,True,16,False,2026-04-19T03:31:44.336076Z,0,,exact,exact_tinker_id,1,tinker-rl-lab-world-class,19y4lpcc,arch_gsm8k_gpt-oss-20b,finished,https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/19y4lpcc,,,gsm8k,8,3e-05,30,42,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/19y4lpcc""]",gptoss20b,conflict,arvindcr4/tinker-rl-bench-frontier_gsm8k_nemotron-120b;arvindcr4/tinker-rl-frontier_gsm8k_nemotron-120b-nemotron-120b,nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16,consistent,hf_arbitrated_wandb_mislink
04586874-659b-5c51-af13-b3d8993d875b:train:0,meta-llama/Llama-3.1-8B-Instruct,True,32,False,2026-04-19T03:01:36.067886Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a62c464a-6786-52d0-8ae9-5cf13ad54fe4:train:0,Qwen/Qwen3.5-27B,True,32,False,2026-04-19T03:01:44.746532Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
6cd2b002-4b89-5181-aec8-5be0fd7b17ac:train:0,Qwen/Qwen3-32B,True,32,False,2026-04-19T03:01:37.919338Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
200e4983-3e9d-5176-87d0-c55dd3c73539:train:0,Qwen/Qwen3.5-4B,True,32,False,2026-04-19T03:34:19.083518Z,0,,exact,exact_tinker_id,1,tinker-rl-lab-world-class,sqajfyr8,scale_gsm8k_qwen3.5-4b,finished,https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/sqajfyr8,,,gsm8k,8,3e-05,30,42,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/sqajfyr8""]",qwen354b,consistent,arvindcr4/tinker-rl-bench-scale_gsm8k_qwen3.5-4b;arvindcr4/tinker-rl-scale_gsm8k_qwen3.5-4b-qwen3.5-4b,Qwen/Qwen3.5-4B,consistent,confirmed_wandb_hf
6a31a6f9-e362-574c-b260-70db96730157:train:0,moonshotai/Kimi-K2-Thinking,True,16,False,2026-04-18T15:42:55.434310Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
1825db2c-26b8-5a89-abe8-bd9f0065964f:train:0,openai/gpt-oss-20b,True,32,False,2026-04-18T15:42:52.982834Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
ca2e3a24-7401-5770-af34-a0d27177aeaa:train:0,meta-llama/Llama-3.1-8B-Instruct,True,32,False,2026-04-18T16:01:46.374142Z,0,,exact,exact_tinker_id,1,tinker-rl-lab-world-class,d3bvb4db,arch_gsm8k_kimi-k2,crashed,https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/d3bvb4db,,,gsm8k,4,1e-05,20,42,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/d3bvb4db""]",kimik2thinking,conflict,arvindcr4/tinker-rl-bench-cross_tool_llama-8b-inst;arvindcr4/tinker-rl-cross_tool_llama-8b-inst-llama-8b-inst,meta-llama/Llama-3.1-8B-Instruct,consistent,hf_arbitrated_wandb_mislink
f26a9527-fc0c-5bd1-b024-2385f2c9791b:train:0,Qwen/Qwen3-32B,True,32,False,2026-04-18T17:05:30.866745Z,0,,exact,exact_tinker_id,1,tinker-rl-lab-world-class,hjv0ekv6,cross_tool_qwen3-32b,finished,https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/hjv0ekv6,,,tool_use,8,3e-05,30,42,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/hjv0ekv6""]",qwen332b,consistent,,,,confirmed_wandb
6bf01103-da63-5731-b3e8-256105e72fe7:train:0,Qwen/Qwen3-30B-A3B,True,32,False,2026-04-18T15:42:23.363173Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a942bd36-0ee1-5ba0-8fd7-9a3d53fb848e:train:0,Qwen/Qwen3-30B-A3B-Instruct-2507,True,32,False,2026-04-18T15:42:28.855051Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0722c213-537e-599d-b450-66c152d4629a:train:0,nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16,True,16,False,2026-04-18T15:42:21.674063Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
56b99b24-03bd-5d00-ae23-831933ef53b2:train:0,deepseek-ai/DeepSeek-V3.1,True,16,False,2026-04-18T16:05:38.446066Z,0,,exact,exact_tinker_id,1,tinker-rl-lab-world-class,8tg4wv64,arch_gsm8k_gpt-oss-20b,finished,https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/8tg4wv64,,,gsm8k,8,3e-05,30,42,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/8tg4wv64""]",gptoss20b,conflict,arvindcr4/tinker-rl-bench-frontier_gsm8k_deepseek-v3.1;arvindcr4/tinker-rl-frontier_gsm8k_deepseek-v3.1-deepseek-v3.1,deepseek-ai/DeepSeek-V3.1,consistent,hf_arbitrated_wandb_mislink
fadc3c69-4eb3-5d88-b16f-887d5db3f797:train:0,Qwen/Qwen3-32B,True,32,False,2026-04-18T15:42:03.881404Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0deead04-f77a-59ab-b6bb-bf230828e7ab:train:0,Qwen/Qwen3-235B-A22B-Instruct-2507,True,16,False,2026-04-18T15:42:03.852630Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
033655f4-6177-5a2d-b518-d3f5a154dcf1:train:0,Qwen/Qwen3.5-27B,True,32,False,2026-04-18T15:42:00.298244Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a06b9649-12ff-5f2b-810f-e9e9ce2e3640:train:0,Qwen/Qwen3.5-4B,True,32,False,2026-04-18T15:41:55.622519Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
3154dee5-4fd7-59b6-ba3b-721eef675bfc:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-18T16:31:08.133030Z,0,,exact,exact_tinker_id,2,tinker-rl-lab-world-class,d3bvb4db,arch_gsm8k_kimi-k2,crashed,https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/d3bvb4db,,,gsm8k,4,1e-05,20,42,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/d3bvb4db"", ""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/0mfjudrf""]",kimik2thinking;qwen3527b,conflict,arvindcr4/tinker-rl-bench-scale_gsm8k_qwen3-8b;arvindcr4/tinker-rl-scale_gsm8k_qwen3-8b-qwen3-8b,Qwen/Qwen3-8B,consistent,hf_arbitrated_wandb_mislink
0ae3a18b-84ac-59a1-bf18-5d22f3a384f0:train:0,meta-llama/Llama-3.1-8B-Instruct,True,32,False,2026-04-18T15:41:52.273046Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
6f2ceba2-0627-509e-a565-cf9e48a17350:train:0,Qwen/Qwen3-32B,True,32,False,2026-04-18T15:37:50.719958Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
4ea168d9-123d-590f-92a7-0d9c3ef7a744:train:0,Qwen/Qwen3-30B-A3B-Instruct-2507,True,32,False,2026-04-18T15:37:50.332484Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c8a68765-cef5-5425-bfee-b3df17b250c4:train:0,Qwen/Qwen3-30B-A3B,True,32,False,2026-04-18T15:37:45.814139Z,0,,exact,exact_tinker_id,1,tinker-rl-lab-world-class,cv7gscq3,moe_gsm8k_qwen3-30b-inst,finished,https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/cv7gscq3,,,gsm8k,8,3e-05,30,42,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/cv7gscq3""]",qwen330ba3b,consistent,,,,confirmed_wandb
3b7baf59-8ad6-5451-81c3-dcd99b9a8ac0:train:0,nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16,True,16,False,2026-04-18T15:37:42.222587Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0ef59237-82ae-5e22-b789-61da6a6a85c8:train:0,Qwen/Qwen3.5-4B,True,32,False,2026-04-18T15:37:18.859846Z,0,,exact,exact_tinker_id,1,tinker-rl-lab-world-class,ax59u2zl,frontier_gsm8k_nemotron-120b,finished,https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/ax59u2zl,,,gsm8k,4,1e-05,20,42,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/ax59u2zl""]",nvidianemotron3super120ba12bbf16,conflict,,,,conflict_unresolved
60f51b92-4f0b-5e6c-abe5-a10157a1722e:train:0,deepseek-ai/DeepSeek-V3.1,True,16,False,2026-04-18T15:37:18.748467Z,0,,candidate,mutual_model_time_candidate,1,tinker-rl-lab-world-class,utte4kz0,frontier_gsm8k_deepseek-v3.1,finished,https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/utte4kz0,4.754,,gsm8k,4,1e-05,20,42,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/utte4kz0""]",,,,,,candidate
e29e6621-d89a-53a2-9caa-f1afd66a685c:train:0,Qwen/Qwen3-235B-A22B-Instruct-2507,True,16,False,2026-04-18T15:37:15.449963Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
ecc026c0-5de1-5830-ac5b-59d32a52ed78:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-18T15:37:24.532264Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
78e2d35b-d7ae-5b92-81e8-7a1a2ff294d3:train:0,Qwen/Qwen3.5-27B,True,32,False,2026-04-18T15:37:20.935883Z,0,,exact,exact_tinker_id,1,tinker-rl-lab-world-class,8nhyfstb,moe_gsm8k_qwen3-30b-moe,finished,https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/8nhyfstb,,,gsm8k,8,3e-05,30,42,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/8nhyfstb""]",qwen330ba3b,conflict,,,,conflict_unresolved
0dfee749-2c83-50b8-95bf-b96e04ca51eb:train:0,meta-llama/Llama-3.1-8B-Instruct,True,32,False,2026-04-18T15:37:57.284330Z,0,,exact,exact_tinker_id,1,tinker-rl-lab-world-class,r28pjkud,frontier_gsm8k_deepseek-v3.1,finished,https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/r28pjkud,,,gsm8k,4,1e-05,20,42,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-rl-lab-world-class/runs/r28pjkud""]",deepseekv31,conflict,,,,conflict_unresolved
3cb71294-88be-5484-bf38-de3f3d9ebd21:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-18T15:28:06.397621Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
92cb3829-c74c-514a-ba93-884226cef785:train:0,Qwen/Qwen3.5-4B,True,16,True,2026-04-11T19:41:01.137584Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
46150432-f2ea-540b-887e-65fbbd9e8804:train:0,Qwen/Qwen3.5-4B,True,16,True,2026-04-11T19:41:33.463307Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
179a0701-d2c3-5a1a-b5d1-51c7789fd5d1:train:0,Qwen/Qwen3.5-4B,True,16,True,2026-04-11T19:40:41.770820Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
61308aad-616f-50eb-ad5a-419ffb86834c:train:0,Qwen/Qwen3.5-4B,True,16,True,2026-04-11T19:41:29.207633Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
116aa334-c173-516d-883e-4d0689eddddc:train:0,Qwen/Qwen3.5-4B,True,16,True,2026-04-11T19:39:57.716532Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
affe93a5-04d1-530a-9fe5-37791b263e69:train:0,Qwen/Qwen3.5-4B,True,16,True,2026-04-11T19:40:53.097386Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
cf739eee-161a-5d1a-be2f-bf1108832f60:train:0,Qwen/Qwen3.5-4B,True,16,True,2026-04-11T19:41:42.254081Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
92b7e1e1-b9f4-5814-9388-94acad86a461:train:0,Qwen/Qwen3.5-4B,True,16,True,2026-04-11T19:41:23.506099Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
2a5ef251-57d2-551c-8814-0e1a75978be1:train:0,Qwen/Qwen3.5-4B,True,8,False,2026-04-11T19:31:14.250376Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
fafb2be3-6fd9-5456-9b32-9f9e19c02466:train:0,Qwen/Qwen3-4B-Instruct-2507,True,8,False,2026-04-11T19:27:22.243431Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c68f598c-2fb5-5f49-b543-bfd9f099bf38:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T12:25:25.987791Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
f273ba1c-9895-5839-9b37-b5d13d32d44a:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T11:04:29.446734Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
191807de-6b47-5bfd-be2e-d50f23960204:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T10:14:26.922894Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
6681ccfe-cd04-5cf3-a525-3b4c36362c9c:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T12:47:44.480234Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
db9f9598-0e4c-548d-a371-0eb58249da44:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T11:35:20.636515Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
6f1af455-c60a-53eb-97d8-094407b75cfd:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T11:31:26.138488Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c9fe9825-27d6-5ee6-9a9d-1d785be8bb0d:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T11:54:48.019234Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
3034fb71-e310-59af-92f0-98d5d1239b39:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T11:35:14.222936Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
68317e22-6603-5dad-97d0-cd38a964d088:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T09:49:39.395876Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
fd778598-6093-5632-b958-9918e81f5ab0:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T09:34:10.748511Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
6b2436f4-6a2d-5f96-bc5f-71a0f7d951f6:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T09:31:53.381040Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
bb6db9e9-d511-5f4b-80ec-75bffa5399a5:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T06:49:29.204195Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
df59a131-3caf-5c92-9513-cc5e396d98a8:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T06:49:38.001359Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b0753a2a-fba9-5ff2-87f0-e4d2f62d139a:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T06:49:28.093434Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a8f77311-3103-58f8-9261-f9d7fef4ce16:train:0,Qwen/Qwen3-8B,True,32,True,2026-04-05T07:26:14.195097Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
ee1a3fe0-892b-5112-ba1b-6bcc5413fefc:train:0,Qwen/Qwen3-8B,True,32,True,2026-04-05T07:26:04.887345Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b5820b45-5886-5737-83b3-2d695da340d1:train:0,Qwen/Qwen3-8B,True,32,True,2026-04-05T07:25:50.832598Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
cc62b7bd-dd14-590d-9cab-8793d2ddff50:train:0,Qwen/Qwen3-8B,True,32,True,2026-04-05T07:26:13.512811Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
cb1976bd-171f-5649-baf4-20820eb2cf2e:train:0,Qwen/Qwen3-8B,True,32,True,2026-04-05T07:25:54.524106Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
39c3c528-fa41-5f9a-ba6d-622dbba46d61:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T05:48:21.390750Z,0,,exact,exact_tinker_id,1,tinker-structural-ceiling,ldv3nmul,block_e_dpo_qwen8b_gsm8k,finished,https://wandb.ai/arvindcr4-pes-university/tinker-structural-ceiling/runs/ldv3nmul,,,,,2e-05,50,,,"[""https://wandb.ai/arvindcr4-pes-university/tinker-structural-ceiling/runs/ldv3nmul""]",qwen38b,consistent,,,,confirmed_wandb
bef56848-4a64-5794-a8c8-0881e1246cf1:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T05:39:20.156572Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
ea467455-6042-5206-ae91-f4a6dee9fc43:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T04:58:37.696561Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
13f13951-c828-59ce-9c02-1317d02ea002:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T05:07:22.565859Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
9d06814a-eb2c-5036-8ab7-a0e9555fdafc:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T05:08:37.405986Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
cb9b016f-b27f-509c-b663-2be8c8150e2a:train:0,meta-llama/Llama-3.2-3B,True,32,False,2026-04-05T05:09:45.043288Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
bdbd6b3f-7c01-5a2e-99dc-ec84b5a6c864:train:0,meta-llama/Llama-3.2-1B,True,16,False,2026-04-05T04:49:00.401948Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
e5ae7e73-9b5b-5406-9652-d5666980b677:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T05:06:56.179740Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
83bd52df-355a-517b-8653-b5c132bdf8cb:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T05:13:20.590667Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
31115bb9-950e-5e00-a594-aff77f2af6a6:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T05:08:32.680766Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b34d0c9e-7112-5143-a945-f661a6ccce29:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T05:04:45.122669Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
1e192a82-2fa1-551e-8d01-e195d83b5c06:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T05:10:26.391339Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
064deac5-f634-59c1-b7eb-d7956f7bce03:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T05:08:57.570109Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
967ae627-43a2-5a6c-a3d5-a2fb6b4cc6cd:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T04:56:42.097085Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
1a914c78-6697-5082-8937-c4217e0a4b67:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T03:43:43.147877Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
e648a0e6-9d07-5272-aa92-75fdf2f4c60c:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T03:42:01.055637Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0be57ae9-b61e-5a50-82bc-f2271c883ca1:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T03:36:14.413482Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
25abc453-caac-53ff-bdeb-3d37579fb778:train:0,meta-llama/Llama-3.1-8B-Instruct,True,32,False,2026-04-05T03:35:38.031222Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
64459ee9-eb85-5b8d-911c-b771ec40825a:train:0,meta-llama/Llama-3.1-8B-Instruct,True,32,False,2026-04-05T02:53:38.773447Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
e2142590-562c-57da-acda-a5b3a7be28c2:train:0,meta-llama/Llama-3.1-8B,True,32,False,2026-04-05T02:52:44.208041Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
9b281bcd-df7d-5b52-a025-a73c33cf8b65:train:0,meta-llama/Llama-3.2-3B,True,32,False,2026-04-05T02:54:12.682117Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
0752d409-df6e-5738-a62b-ab73d3a27da6:train:0,meta-llama/Llama-3.2-3B,True,32,False,2026-04-05T02:53:58.851997Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
374c1635-604b-5ad7-9dfd-fc6abc634355:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T02:53:45.550559Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
92ee273f-2309-5555-ab88-76b834d03746:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T02:54:06.821638Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
409a3e7c-c0d0-503e-b77a-ef557208f77e:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T02:53:10.771552Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
779e4f5d-96fa-53fb-81cc-3d8886f1b5a4:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T02:53:29.732114Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
c1a342a3-88cc-52cd-8754-3c65ffde9726:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T02:53:59.577023Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
5c9034dd-c8d8-5e25-b97d-7c5df3778047:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T02:54:12.850601Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
09a15f2c-20b6-5d6d-ad9f-da6379335c07:train:0,meta-llama/Llama-3.1-8B,True,32,False,2026-04-05T02:53:27.711707Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
a5fd1051-fdc4-5f38-8621-c477fa71d86f:train:0,meta-llama/Llama-3.1-8B-Instruct,True,32,False,2026-04-05T02:54:07.253214Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
e96f237c-4aeb-52be-8a30-5b1f9141978b:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T02:54:12.060860Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
b72ccb09-1e30-5e21-82ff-13d06fe67431:train:0,Qwen/Qwen3-8B,True,32,False,2026-04-05T02:53:33.898806Z,0,,unmatched,unmatched,0,,,,,,,,,,,,,,[],,,,,,unmatched
