method	step	k_p	p_hat	is_boundary	tau_fired	static_G_N	restored_static	eff_static	optimal_G_N	restored_optimal	eff_optimal	savings_rollouts	savings_frac	prompt_idx
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	27	2	0.25	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	14
gift	27	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	28	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	12
gift	28	1	0.125	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	13
gift	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	28	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	29	3	0.375	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	4
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	29	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	30	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	4
gift	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	30	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	30	2	0.25	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	15
gift	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	31	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	31	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	12
gift	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	31	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	32	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	1
gift	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	32	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	9
gift	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	32	1	0.125	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	11
gift	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	32	1	0.125	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	14
gift	32	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	33	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	33	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	33	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	33	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	33	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	33	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	33	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	33	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	7
gift	33	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	33	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	33	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	33	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	33	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	33	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	33	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	33	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	34	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	34	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	35	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	35	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	35	1	0.125	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	14
gift	35	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	36	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	0
gift	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	36	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	36	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	37	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	37	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	37	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	2
gift	37	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	37	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
gift	37	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	37	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	37	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	7
gift	37	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	37	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	37	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	37	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	37	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	37	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	37	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	37	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
gift	38	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	38	3	0.375	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	4
gift	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
gift	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	38	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	38	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
gift	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
gift	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
gift	39	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	2
gift	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
gift	39	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	4
gift	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
gift	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
gift	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
gift	39	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	8
gift	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
gift	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
gift	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
gift	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
gift	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
gift	39	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
gift	39	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	5	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	5	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
areal	5	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	2
areal	5	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
areal	5	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
areal	5	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	5	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	5	3	0.375	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	7
areal	5	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	8
areal	5	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
areal	5	3	0.375	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	10
areal	5	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
areal	5	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	5	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
areal	5	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
areal	5	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	7	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	7	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
areal	7	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
areal	7	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
areal	7	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
areal	7	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	7	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	7	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	7	1	0.125	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	8
areal	7	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
areal	7	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
areal	7	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
areal	7	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	7	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	13
areal	7	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
areal	7	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
areal	12	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	2
areal	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
areal	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
areal	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
areal	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
areal	12	5	0.625	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	10
areal	12	3	0.375	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	11
areal	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
areal	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
areal	12	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	19	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	1
areal	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
areal	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	3
areal	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	4
areal	19	2	0.25	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	5
areal	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	19	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	19	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	8
areal	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
areal	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
areal	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
areal	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	19	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	13
areal	19	0	0.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
areal	19	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
areal	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
areal	22	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	3
areal	22	4	0.5	0	0.7	16	0.007781982421875	0.007781982421875	12	0.00732421875	0.0146484375	4	0.25	4
areal	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	6
areal	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	22	1	0.125	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	8
areal	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
areal	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
areal	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
areal	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	12
areal	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	13
areal	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	14
areal	22	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	15
areal	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	0
areal	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	1
areal	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	2
areal	23	7	0.875	0	0.7	16	0.22554188838920908	0.22554188838920908	12	0.1421917373954784	0.2843834747909568	4	0.25	3
areal	23	6	0.75	0	0.7	16	0.09010557783767581	0.09010557783767581	12	0.06845176219940186	0.1369035243988037	4	0.25	4
areal	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	5
areal	23	3	0.375	0	0.7	16	0.023131876420841024	0.023131876420841024	12	0.02011368327657692	0.04022736655315384	4	0.25	6
areal	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	7
areal	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	8
areal	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	9
areal	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	10
areal	23	8	1.0	1	0.7	16	0.0	0.0	8	0.0	0.0	8	0.5	11
