method	step	prompt_idx	k	p_hat	controller	G_prime	yield_base	yield_ctrl	delta_yield
aero	27	3	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	27	3	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	27	3	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	27	4	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	27	4	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	27	4	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	27	4	8	1.0	C3_hybrid	4	0.0	0.0	0.0
aero	27	4	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	27	4	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	27	4	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	27	4	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	27	4	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	27	5	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	27	5	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	27	5	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	27	5	8	1.0	C3_hybrid	4	0.0	0.0	0.0
aero	27	5	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	27	5	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	27	5	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	27	5	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	27	5	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	27	6	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	27	6	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	27	6	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	27	6	8	1.0	C3_hybrid	4	0.0	0.0	0.0
aero	27	6	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	27	6	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	27	6	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	27	6	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	27	6	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	27	7	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	27	7	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	27	7	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	27	7	8	1.0	C3_hybrid	4	0.0	0.0	0.0
aero	27	7	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	27	7	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	27	7	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	27	7	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	27	7	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	27	8	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	27	8	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	27	8	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	27	8	8	1.0	C3_hybrid	4	0.0	0.0	0.0
aero	27	8	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	27	8	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	27	8	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	27	8	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	27	8	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	27	9	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	27	9	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	27	9	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	27	9	8	1.0	C3_hybrid	4	0.0	0.0	0.0
aero	27	9	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	27	9	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	27	9	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	27	9	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	27	9	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	27	10	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	27	10	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	27	10	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	27	10	8	1.0	C3_hybrid	4	0.0	0.0	0.0
aero	27	10	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	27	10	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	27	10	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	27	10	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	27	10	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	27	11	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	27	11	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	27	11	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	27	11	8	1.0	C3_hybrid	4	0.0	0.0	0.0
aero	27	11	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	27	11	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	27	11	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	27	11	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	27	11	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	27	12	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	27	12	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	27	12	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	27	12	8	1.0	C3_hybrid	4	0.0	0.0	0.0
aero	27	12	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	27	12	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	27	12	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	27	12	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	27	12	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	27	13	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	27	13	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	27	13	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	27	13	8	1.0	C3_hybrid	4	0.0	0.0	0.0
aero	27	13	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	27	13	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	27	13	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	27	13	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	27	13	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	27	14	5	0.625	C0_fixed	8	0.9763	0.9763	0.0
aero	27	14	5	0.625	C1_zvf_triage	16	0.9763	0.9995	0.0231
aero	27	14	5	0.625	C2_dualformer	16	0.9763	0.9995	0.0231
aero	27	14	5	0.625	C3_hybrid	4	0.9763	0.8276	-0.1487
aero	27	14	5	0.625	C4_bayesian	16	0.9763	0.9995	0.0231
aero	27	14	5	0.625	C5_iso_g_0.50	4	0.9763	0.8276	-0.1487
aero	27	14	5	0.625	C5_iso_g_0.70	4	0.9763	0.8276	-0.1487
aero	27	14	5	0.625	C5_iso_g_0.90	6	0.9763	0.9376	-0.0387
aero	27	14	5	0.625	C5_iso_g_0.95	8	0.9763	0.9763	0.0
aero	27	15	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	27	15	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	27	15	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	27	15	8	1.0	C3_hybrid	4	0.0	0.0	0.0
aero	27	15	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	27	15	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	27	15	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	27	15	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	27	15	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	28	0	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	28	0	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	28	0	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	28	0	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	28	0	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	28	0	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	28	0	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	28	0	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	28	0	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	28	1	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	28	1	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	28	1	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	28	1	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	28	1	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	28	1	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	28	1	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	28	1	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	28	1	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	28	2	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	28	2	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	28	2	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	28	2	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	28	2	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	28	2	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	28	2	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	28	2	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	28	2	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	28	3	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	28	3	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	28	3	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	28	3	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	28	3	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	28	3	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	28	3	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	28	3	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	28	3	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	28	4	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	28	4	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	28	4	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	28	4	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	28	4	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	28	4	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	28	4	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	28	4	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	28	4	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	28	5	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	28	5	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	28	5	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	28	5	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	28	5	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	28	5	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	28	5	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	28	5	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	28	5	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	28	6	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	28	6	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	28	6	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	28	6	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	28	6	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	28	6	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	28	6	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	28	6	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	28	6	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	28	7	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	28	7	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	28	7	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	28	7	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	28	7	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	28	7	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	28	7	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	28	7	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	28	7	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	28	8	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	28	8	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	28	8	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	28	8	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	28	8	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	28	8	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	28	8	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	28	8	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	28	8	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	28	9	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	28	9	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	28	9	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	28	9	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	28	9	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	28	9	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	28	9	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	28	9	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	28	9	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	28	10	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	28	10	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	28	10	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	28	10	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	28	10	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	28	10	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	28	10	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	28	10	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	28	10	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	28	11	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	28	11	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	28	11	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	28	11	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	28	11	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	28	11	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	28	11	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	28	11	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	28	11	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	28	12	7	0.875	C0_fixed	8	0.6564	0.6564	0.0
aero	28	12	7	0.875	C1_zvf_triage	16	0.6564	0.8819	0.2255
aero	28	12	7	0.875	C2_dualformer	4	0.6564	0.4136	-0.2428
aero	28	12	7	0.875	C3_hybrid	16	0.6564	0.8819	0.2255
aero	28	12	7	0.875	C4_bayesian	16	0.6564	0.8819	0.2255
aero	28	12	7	0.875	C5_iso_g_0.50	6	0.6564	0.5512	-0.1052
aero	28	12	7	0.875	C5_iso_g_0.70	10	0.6564	0.7369	0.0805
aero	28	12	7	0.875	C5_iso_g_0.90	24	0.6564	0.9594	0.303
aero	28	12	7	0.875	C5_iso_g_0.95	24	0.6564	0.9594	0.303
aero	28	13	1	0.125	C0_fixed	8	0.6564	0.6564	0.0
aero	28	13	1	0.125	C1_zvf_triage	16	0.6564	0.8819	0.2255
aero	28	13	1	0.125	C2_dualformer	16	0.6564	0.8819	0.2255
aero	28	13	1	0.125	C3_hybrid	16	0.6564	0.8819	0.2255
aero	28	13	1	0.125	C4_bayesian	16	0.6564	0.8819	0.2255
aero	28	13	1	0.125	C5_iso_g_0.50	6	0.6564	0.5512	-0.1052
aero	28	13	1	0.125	C5_iso_g_0.70	10	0.6564	0.7369	0.0805
aero	28	13	1	0.125	C5_iso_g_0.90	24	0.6564	0.9594	0.303
aero	28	13	1	0.125	C5_iso_g_0.95	24	0.6564	0.9594	0.303
aero	28	14	4	0.5	C0_fixed	8	0.9922	0.9922	0.0
aero	28	14	4	0.5	C1_zvf_triage	16	0.9922	1.0	0.0078
aero	28	14	4	0.5	C2_dualformer	16	0.9922	1.0	0.0078
aero	28	14	4	0.5	C3_hybrid	16	0.9922	1.0	0.0078
aero	28	14	4	0.5	C4_bayesian	16	0.9922	1.0	0.0078
aero	28	14	4	0.5	C5_iso_g_0.50	2	0.9922	0.5	-0.4922
aero	28	14	4	0.5	C5_iso_g_0.70	4	0.9922	0.875	-0.1172
aero	28	14	4	0.5	C5_iso_g_0.90	6	0.9922	0.9688	-0.0234
aero	28	14	4	0.5	C5_iso_g_0.95	6	0.9922	0.9688	-0.0234
aero	28	15	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	28	15	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	28	15	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	28	15	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	28	15	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	28	15	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	28	15	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	28	15	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	28	15	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	29	0	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	29	0	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	29	0	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	29	0	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	29	0	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	29	0	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	29	0	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	29	0	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	29	0	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	29	1	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	29	1	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	29	1	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	29	1	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	29	1	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	29	1	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	29	1	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	29	1	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	29	1	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	29	2	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	29	2	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	29	2	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	29	2	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	29	2	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	29	2	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	29	2	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	29	2	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	29	2	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	29	3	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	29	3	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	29	3	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	29	3	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	29	3	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	29	3	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	29	3	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	29	3	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	29	3	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	29	4	2	0.25	C0_fixed	8	0.8999	0.8999	0.0
aero	29	4	2	0.25	C1_zvf_triage	16	0.8999	0.99	0.0901
aero	29	4	2	0.25	C2_dualformer	16	0.8999	0.99	0.0901
aero	29	4	2	0.25	C3_hybrid	16	0.8999	0.99	0.0901
aero	29	4	2	0.25	C4_bayesian	16	0.8999	0.99	0.0901
aero	29	4	2	0.25	C5_iso_g_0.50	4	0.8999	0.6797	-0.2202
aero	29	4	2	0.25	C5_iso_g_0.70	6	0.8999	0.8218	-0.0781
aero	29	4	2	0.25	C5_iso_g_0.90	10	0.8999	0.9437	0.0438
aero	29	4	2	0.25	C5_iso_g_0.95	12	0.8999	0.9683	0.0685
aero	29	5	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	29	5	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	29	5	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	29	5	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	29	5	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	29	5	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	29	5	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	29	5	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	29	5	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	29	6	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	29	6	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	29	6	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	29	6	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	29	6	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	29	6	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	29	6	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	29	6	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	29	6	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	29	7	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	29	7	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	29	7	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	29	7	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	29	7	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	29	7	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	29	7	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	29	7	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	29	7	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	29	8	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	29	8	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	29	8	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	29	8	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	29	8	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	29	8	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	29	8	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	29	8	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	29	8	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	29	9	6	0.75	C0_fixed	8	0.8999	0.8999	0.0
aero	29	9	6	0.75	C1_zvf_triage	16	0.8999	0.99	0.0901
aero	29	9	6	0.75	C2_dualformer	8	0.8999	0.8999	0.0
aero	29	9	6	0.75	C3_hybrid	16	0.8999	0.99	0.0901
aero	29	9	6	0.75	C4_bayesian	16	0.8999	0.99	0.0901
aero	29	9	6	0.75	C5_iso_g_0.50	4	0.8999	0.6797	-0.2202
aero	29	9	6	0.75	C5_iso_g_0.70	6	0.8999	0.8218	-0.0781
aero	29	9	6	0.75	C5_iso_g_0.90	10	0.8999	0.9437	0.0438
aero	29	9	6	0.75	C5_iso_g_0.95	12	0.8999	0.9683	0.0685
aero	29	10	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	29	10	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	29	10	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	29	10	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	29	10	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	29	10	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	29	10	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	29	10	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	29	10	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	29	11	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	29	11	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	29	11	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	29	11	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	29	11	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	29	11	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	29	11	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	29	11	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	29	11	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	29	12	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	29	12	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
aero	29	12	8	1.0	C2_dualformer	2	0.0	0.0	0.0
aero	29	12	8	1.0	C3_hybrid	16	0.0	0.0	0.0
aero	29	12	8	1.0	C4_bayesian	16	0.0	0.0	0.0
aero	29	12	8	1.0	C5_iso_g_0.50	8	0.0	0.0	0.0
aero	29	12	8	1.0	C5_iso_g_0.70	8	0.0	0.0	0.0
aero	29	12	8	1.0	C5_iso_g_0.90	8	0.0	0.0	0.0
aero	29	12	8	1.0	C5_iso_g_0.95	8	0.0	0.0	0.0
aero	29	13	8	1.0	C0_fixed	8	0.0	0.0	0.0
aero	29	13	8	1.0	C1_zvf_triage	16	0.0	0.0	0.0
