seed	rate_pct	fset	tau_vmean	tier	cost_llm_per_call	n_test	n_pos	n_xgb_pos	n_lift	n_waste	n_llm_only	value_rate	esc_prec	esc_cost_per_lift	esc_value	breakeven
20260706	1.0	20raw+minmax	0.0	cheap_heuristic	0.0001	9956	100	34	40	4950	4990	0.6060606060606061	0.008016032064128256	0.012475	2000.0	True
20260706	1.0	20raw+minmax	0.0	small_open	0.0006	9956	100	34	40	4950	4990	0.6060606060606061	0.008016032064128256	0.07485	2000.0	True
20260706	1.0	20raw+minmax	0.0	iter120_default	0.001	9956	100	34	40	4950	4990	0.6060606060606061	0.008016032064128256	0.12475	2000.0	True
20260706	1.0	20raw+minmax	0.0	mid_tier	0.005	9956	100	34	40	4950	4990	0.6060606060606061	0.008016032064128256	0.62375	2000.0	True
20260706	1.0	20raw+minmax	0.0	frontier_gpt4	0.03	9956	100	34	40	4950	4990	0.6060606060606061	0.008016032064128256	3.7424999999999997	2000.0	True
20260706	1.0	20raw+minmax	0.5	cheap_heuristic	0.0001	9956	100	34	11	1609	1620	0.16666666666666666	0.006790123456790123	0.014727272727272728	550.0	True
20260706	1.0	20raw+minmax	0.5	small_open	0.0006	9956	100	34	11	1609	1620	0.16666666666666666	0.006790123456790123	0.08836363636363635	550.0	True
20260706	1.0	20raw+minmax	0.5	iter120_default	0.001	9956	100	34	11	1609	1620	0.16666666666666666	0.006790123456790123	0.14727272727272728	550.0	True
20260706	1.0	20raw+minmax	0.5	mid_tier	0.005	9956	100	34	11	1609	1620	0.16666666666666666	0.006790123456790123	0.7363636363636363	550.0	True
20260706	1.0	20raw+minmax	0.5	frontier_gpt4	0.03	9956	100	34	11	1609	1620	0.16666666666666666	0.006790123456790123	4.418181818181818	550.0	True
20260706	1.0	20raw+minmax	1.0	cheap_heuristic	0.0001	9956	100	34	1	295	296	0.015151515151515152	0.0033783783783783786	0.0296	50.0	True
20260706	1.0	20raw+minmax	1.0	small_open	0.0006	9956	100	34	1	295	296	0.015151515151515152	0.0033783783783783786	0.17759999999999998	50.0	True
20260706	1.0	20raw+minmax	1.0	iter120_default	0.001	9956	100	34	1	295	296	0.015151515151515152	0.0033783783783783786	0.296	50.0	True
20260706	1.0	20raw+minmax	1.0	mid_tier	0.005	9956	100	34	1	295	296	0.015151515151515152	0.0033783783783783786	1.48	50.0	True
20260706	1.0	20raw+minmax	1.0	frontier_gpt4	0.03	9956	100	34	1	295	296	0.015151515151515152	0.0033783783783783786	8.879999999999999	50.0	True
20260706	1.0	20raw+minmax	1.5	cheap_heuristic	0.0001	9956	100	34	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260706	1.0	20raw+minmax	1.5	small_open	0.0006	9956	100	34	0	24	24	0.0	0.0	0.0144	0.0	True
20260706	1.0	20raw+minmax	1.5	iter120_default	0.001	9956	100	34	0	24	24	0.0	0.0	0.024	0.0	True
20260706	1.0	20raw+minmax	1.5	mid_tier	0.005	9956	100	34	0	24	24	0.0	0.0	0.12	0.0	True
20260706	1.0	20raw+minmax	1.5	frontier_gpt4	0.03	9956	100	34	0	24	24	0.0	0.0	0.72	0.0	True
20260706	1.0	20raw+minmax	2.0	cheap_heuristic	0.0001	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+minmax	2.0	small_open	0.0006	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+minmax	2.0	iter120_default	0.001	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+minmax	2.0	mid_tier	0.005	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+minmax	2.0	frontier_gpt4	0.03	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+minmax	2.5	cheap_heuristic	0.0001	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+minmax	2.5	small_open	0.0006	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+minmax	2.5	iter120_default	0.001	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+minmax	2.5	mid_tier	0.005	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+minmax	2.5	frontier_gpt4	0.03	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+minmax	3.0	cheap_heuristic	0.0001	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+minmax	3.0	small_open	0.0006	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+minmax	3.0	iter120_default	0.001	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+minmax	3.0	mid_tier	0.005	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+minmax	3.0	frontier_gpt4	0.03	9956	100	34	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	0.0	cheap_heuristic	0.0001	9956	100	37	38	4936	4974	0.6031746031746031	0.007639726578206675	0.013089473684210526	1900.0	True
20260706	1.0	20raw+stat	0.0	small_open	0.0006	9956	100	37	38	4936	4974	0.6031746031746031	0.007639726578206675	0.07853684210526315	1900.0	True
20260706	1.0	20raw+stat	0.0	iter120_default	0.001	9956	100	37	38	4936	4974	0.6031746031746031	0.007639726578206675	0.13089473684210526	1900.0	True
20260706	1.0	20raw+stat	0.0	mid_tier	0.005	9956	100	37	38	4936	4974	0.6031746031746031	0.007639726578206675	0.6544736842105263	1900.0	True
20260706	1.0	20raw+stat	0.0	frontier_gpt4	0.03	9956	100	37	38	4936	4974	0.6031746031746031	0.007639726578206675	3.926842105263158	1900.0	True
20260706	1.0	20raw+stat	0.5	cheap_heuristic	0.0001	9956	100	37	11	1613	1624	0.1746031746031746	0.0067733990147783255	0.014763636363636366	550.0	True
20260706	1.0	20raw+stat	0.5	small_open	0.0006	9956	100	37	11	1613	1624	0.1746031746031746	0.0067733990147783255	0.08858181818181818	550.0	True
20260706	1.0	20raw+stat	0.5	iter120_default	0.001	9956	100	37	11	1613	1624	0.1746031746031746	0.0067733990147783255	0.14763636363636365	550.0	True
20260706	1.0	20raw+stat	0.5	mid_tier	0.005	9956	100	37	11	1613	1624	0.1746031746031746	0.0067733990147783255	0.7381818181818183	550.0	True
20260706	1.0	20raw+stat	0.5	frontier_gpt4	0.03	9956	100	37	11	1613	1624	0.1746031746031746	0.0067733990147783255	4.429090909090909	550.0	True
20260706	1.0	20raw+stat	1.0	cheap_heuristic	0.0001	9956	100	37	1	296	297	0.015873015873015872	0.003367003367003367	0.0297	50.0	True
20260706	1.0	20raw+stat	1.0	small_open	0.0006	9956	100	37	1	296	297	0.015873015873015872	0.003367003367003367	0.1782	50.0	True
20260706	1.0	20raw+stat	1.0	iter120_default	0.001	9956	100	37	1	296	297	0.015873015873015872	0.003367003367003367	0.297	50.0	True
20260706	1.0	20raw+stat	1.0	mid_tier	0.005	9956	100	37	1	296	297	0.015873015873015872	0.003367003367003367	1.485	50.0	True
20260706	1.0	20raw+stat	1.0	frontier_gpt4	0.03	9956	100	37	1	296	297	0.015873015873015872	0.003367003367003367	8.91	50.0	True
20260706	1.0	20raw+stat	1.5	cheap_heuristic	0.0001	9956	100	37	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260706	1.0	20raw+stat	1.5	small_open	0.0006	9956	100	37	0	24	24	0.0	0.0	0.0144	0.0	True
20260706	1.0	20raw+stat	1.5	iter120_default	0.001	9956	100	37	0	24	24	0.0	0.0	0.024	0.0	True
20260706	1.0	20raw+stat	1.5	mid_tier	0.005	9956	100	37	0	24	24	0.0	0.0	0.12	0.0	True
20260706	1.0	20raw+stat	1.5	frontier_gpt4	0.03	9956	100	37	0	24	24	0.0	0.0	0.72	0.0	True
20260706	1.0	20raw+stat	2.0	cheap_heuristic	0.0001	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	2.0	small_open	0.0006	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	2.0	iter120_default	0.001	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	2.0	mid_tier	0.005	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	2.0	frontier_gpt4	0.03	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	2.5	cheap_heuristic	0.0001	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	2.5	small_open	0.0006	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	2.5	iter120_default	0.001	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	2.5	mid_tier	0.005	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	2.5	frontier_gpt4	0.03	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	3.0	cheap_heuristic	0.0001	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	3.0	small_open	0.0006	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	3.0	iter120_default	0.001	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	3.0	mid_tier	0.005	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	1.0	20raw+stat	3.0	frontier_gpt4	0.03	9956	100	37	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	0.0	cheap_heuristic	0.0001	9906	50	22	10	4926	4936	0.35714285714285715	0.002025931928687196	0.04936	500.0	True
20260706	0.5	24full	0.0	small_open	0.0006	9906	50	22	10	4926	4936	0.35714285714285715	0.002025931928687196	0.29616	500.0	True
20260706	0.5	24full	0.0	iter120_default	0.001	9906	50	22	10	4926	4936	0.35714285714285715	0.002025931928687196	0.4936	500.0	True
20260706	0.5	24full	0.0	mid_tier	0.005	9906	50	22	10	4926	4936	0.35714285714285715	0.002025931928687196	2.468	500.0	True
20260706	0.5	24full	0.0	frontier_gpt4	0.03	9906	50	22	10	4926	4936	0.35714285714285715	0.002025931928687196	14.807999999999998	500.0	True
20260706	0.5	24full	0.5	cheap_heuristic	0.0001	9906	50	22	2	1613	1615	0.07142857142857142	0.001238390092879257	0.08075	100.0	True
20260706	0.5	24full	0.5	small_open	0.0006	9906	50	22	2	1613	1615	0.07142857142857142	0.001238390092879257	0.48449999999999993	100.0	True
20260706	0.5	24full	0.5	iter120_default	0.001	9906	50	22	2	1613	1615	0.07142857142857142	0.001238390092879257	0.8075	100.0	True
20260706	0.5	24full	0.5	mid_tier	0.005	9906	50	22	2	1613	1615	0.07142857142857142	0.001238390092879257	4.0375	100.0	True
20260706	0.5	24full	0.5	frontier_gpt4	0.03	9906	50	22	2	1613	1615	0.07142857142857142	0.001238390092879257	24.224999999999998	100.0	True
20260706	0.5	24full	1.0	cheap_heuristic	0.0001	9906	50	22	2	296	298	0.07142857142857142	0.006711409395973154	0.0149	100.0	True
20260706	0.5	24full	1.0	small_open	0.0006	9906	50	22	2	296	298	0.07142857142857142	0.006711409395973154	0.0894	100.0	True
20260706	0.5	24full	1.0	iter120_default	0.001	9906	50	22	2	296	298	0.07142857142857142	0.006711409395973154	0.149	100.0	True
20260706	0.5	24full	1.0	mid_tier	0.005	9906	50	22	2	296	298	0.07142857142857142	0.006711409395973154	0.745	100.0	True
20260706	0.5	24full	1.0	frontier_gpt4	0.03	9906	50	22	2	296	298	0.07142857142857142	0.006711409395973154	4.47	100.0	True
20260706	0.5	24full	1.5	cheap_heuristic	0.0001	9906	50	22	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260706	0.5	24full	1.5	small_open	0.0006	9906	50	22	0	24	24	0.0	0.0	0.0144	0.0	True
20260706	0.5	24full	1.5	iter120_default	0.001	9906	50	22	0	24	24	0.0	0.0	0.024	0.0	True
20260706	0.5	24full	1.5	mid_tier	0.005	9906	50	22	0	24	24	0.0	0.0	0.12	0.0	True
20260706	0.5	24full	1.5	frontier_gpt4	0.03	9906	50	22	0	24	24	0.0	0.0	0.72	0.0	True
20260706	0.5	24full	2.0	cheap_heuristic	0.0001	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	2.0	small_open	0.0006	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	2.0	iter120_default	0.001	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	2.0	mid_tier	0.005	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	2.0	frontier_gpt4	0.03	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	2.5	cheap_heuristic	0.0001	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	2.5	small_open	0.0006	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	2.5	iter120_default	0.001	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	2.5	mid_tier	0.005	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	2.5	frontier_gpt4	0.03	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	3.0	cheap_heuristic	0.0001	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	3.0	small_open	0.0006	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	3.0	iter120_default	0.001	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	3.0	mid_tier	0.005	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	24full	3.0	frontier_gpt4	0.03	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	0.0	cheap_heuristic	0.0001	9906	50	22	12	4935	4947	0.42857142857142855	0.002425712553062462	0.041225000000000005	600.0	True
20260706	0.5	20raw	0.0	small_open	0.0006	9906	50	22	12	4935	4947	0.42857142857142855	0.002425712553062462	0.24735	600.0	True
20260706	0.5	20raw	0.0	iter120_default	0.001	9906	50	22	12	4935	4947	0.42857142857142855	0.002425712553062462	0.41225	600.0	True
20260706	0.5	20raw	0.0	mid_tier	0.005	9906	50	22	12	4935	4947	0.42857142857142855	0.002425712553062462	2.06125	600.0	True
20260706	0.5	20raw	0.0	frontier_gpt4	0.03	9906	50	22	12	4935	4947	0.42857142857142855	0.002425712553062462	12.3675	600.0	True
20260706	0.5	20raw	0.5	cheap_heuristic	0.0001	9906	50	22	2	1603	1605	0.07142857142857142	0.0012461059190031153	0.08025	100.0	True
20260706	0.5	20raw	0.5	small_open	0.0006	9906	50	22	2	1603	1605	0.07142857142857142	0.0012461059190031153	0.4815	100.0	True
20260706	0.5	20raw	0.5	iter120_default	0.001	9906	50	22	2	1603	1605	0.07142857142857142	0.0012461059190031153	0.8025	100.0	True
20260706	0.5	20raw	0.5	mid_tier	0.005	9906	50	22	2	1603	1605	0.07142857142857142	0.0012461059190031153	4.0125	100.0	True
20260706	0.5	20raw	0.5	frontier_gpt4	0.03	9906	50	22	2	1603	1605	0.07142857142857142	0.0012461059190031153	24.075	100.0	True
20260706	0.5	20raw	1.0	cheap_heuristic	0.0001	9906	50	22	2	295	297	0.07142857142857142	0.006734006734006734	0.01485	100.0	True
20260706	0.5	20raw	1.0	small_open	0.0006	9906	50	22	2	295	297	0.07142857142857142	0.006734006734006734	0.0891	100.0	True
20260706	0.5	20raw	1.0	iter120_default	0.001	9906	50	22	2	295	297	0.07142857142857142	0.006734006734006734	0.1485	100.0	True
20260706	0.5	20raw	1.0	mid_tier	0.005	9906	50	22	2	295	297	0.07142857142857142	0.006734006734006734	0.7425	100.0	True
20260706	0.5	20raw	1.0	frontier_gpt4	0.03	9906	50	22	2	295	297	0.07142857142857142	0.006734006734006734	4.455	100.0	True
20260706	0.5	20raw	1.5	cheap_heuristic	0.0001	9906	50	22	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260706	0.5	20raw	1.5	small_open	0.0006	9906	50	22	0	24	24	0.0	0.0	0.0144	0.0	True
20260706	0.5	20raw	1.5	iter120_default	0.001	9906	50	22	0	24	24	0.0	0.0	0.024	0.0	True
20260706	0.5	20raw	1.5	mid_tier	0.005	9906	50	22	0	24	24	0.0	0.0	0.12	0.0	True
20260706	0.5	20raw	1.5	frontier_gpt4	0.03	9906	50	22	0	24	24	0.0	0.0	0.72	0.0	True
20260706	0.5	20raw	2.0	cheap_heuristic	0.0001	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	2.0	small_open	0.0006	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	2.0	iter120_default	0.001	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	2.0	mid_tier	0.005	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	2.0	frontier_gpt4	0.03	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	2.5	cheap_heuristic	0.0001	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	2.5	small_open	0.0006	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	2.5	iter120_default	0.001	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	2.5	mid_tier	0.005	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	2.5	frontier_gpt4	0.03	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	3.0	cheap_heuristic	0.0001	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	3.0	small_open	0.0006	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	3.0	iter120_default	0.001	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	3.0	mid_tier	0.005	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw	3.0	frontier_gpt4	0.03	9906	50	22	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	0.0	cheap_heuristic	0.0001	9906	50	21	12	4942	4954	0.41379310344827586	0.0024222850222042794	0.04128333333333333	600.0	True
20260706	0.5	20raw+minmax	0.0	small_open	0.0006	9906	50	21	12	4942	4954	0.41379310344827586	0.0024222850222042794	0.2477	600.0	True
20260706	0.5	20raw+minmax	0.0	iter120_default	0.001	9906	50	21	12	4942	4954	0.41379310344827586	0.0024222850222042794	0.41283333333333333	600.0	True
20260706	0.5	20raw+minmax	0.0	mid_tier	0.005	9906	50	21	12	4942	4954	0.41379310344827586	0.0024222850222042794	2.0641666666666665	600.0	True
20260706	0.5	20raw+minmax	0.0	frontier_gpt4	0.03	9906	50	21	12	4942	4954	0.41379310344827586	0.0024222850222042794	12.385	600.0	True
20260706	0.5	20raw+minmax	0.5	cheap_heuristic	0.0001	9906	50	21	2	1607	1609	0.06896551724137931	0.001243008079552517	0.08045000000000001	100.0	True
20260706	0.5	20raw+minmax	0.5	small_open	0.0006	9906	50	21	2	1607	1609	0.06896551724137931	0.001243008079552517	0.48269999999999996	100.0	True
20260706	0.5	20raw+minmax	0.5	iter120_default	0.001	9906	50	21	2	1607	1609	0.06896551724137931	0.001243008079552517	0.8045	100.0	True
20260706	0.5	20raw+minmax	0.5	mid_tier	0.005	9906	50	21	2	1607	1609	0.06896551724137931	0.001243008079552517	4.0225	100.0	True
20260706	0.5	20raw+minmax	0.5	frontier_gpt4	0.03	9906	50	21	2	1607	1609	0.06896551724137931	0.001243008079552517	24.134999999999998	100.0	True
20260706	0.5	20raw+minmax	1.0	cheap_heuristic	0.0001	9906	50	21	2	295	297	0.06896551724137931	0.006734006734006734	0.01485	100.0	True
20260706	0.5	20raw+minmax	1.0	small_open	0.0006	9906	50	21	2	295	297	0.06896551724137931	0.006734006734006734	0.0891	100.0	True
20260706	0.5	20raw+minmax	1.0	iter120_default	0.001	9906	50	21	2	295	297	0.06896551724137931	0.006734006734006734	0.1485	100.0	True
20260706	0.5	20raw+minmax	1.0	mid_tier	0.005	9906	50	21	2	295	297	0.06896551724137931	0.006734006734006734	0.7425	100.0	True
20260706	0.5	20raw+minmax	1.0	frontier_gpt4	0.03	9906	50	21	2	295	297	0.06896551724137931	0.006734006734006734	4.455	100.0	True
20260706	0.5	20raw+minmax	1.5	cheap_heuristic	0.0001	9906	50	21	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260706	0.5	20raw+minmax	1.5	small_open	0.0006	9906	50	21	0	24	24	0.0	0.0	0.0144	0.0	True
20260706	0.5	20raw+minmax	1.5	iter120_default	0.001	9906	50	21	0	24	24	0.0	0.0	0.024	0.0	True
20260706	0.5	20raw+minmax	1.5	mid_tier	0.005	9906	50	21	0	24	24	0.0	0.0	0.12	0.0	True
20260706	0.5	20raw+minmax	1.5	frontier_gpt4	0.03	9906	50	21	0	24	24	0.0	0.0	0.72	0.0	True
20260706	0.5	20raw+minmax	2.0	cheap_heuristic	0.0001	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	2.0	small_open	0.0006	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	2.0	iter120_default	0.001	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	2.0	mid_tier	0.005	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	2.0	frontier_gpt4	0.03	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	2.5	cheap_heuristic	0.0001	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	2.5	small_open	0.0006	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	2.5	iter120_default	0.001	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	2.5	mid_tier	0.005	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	2.5	frontier_gpt4	0.03	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	3.0	cheap_heuristic	0.0001	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	3.0	small_open	0.0006	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	3.0	iter120_default	0.001	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	3.0	mid_tier	0.005	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+minmax	3.0	frontier_gpt4	0.03	9906	50	21	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+stat	0.0	cheap_heuristic	0.0001	9906	50	24	10	4926	4936	0.38461538461538464	0.002025931928687196	0.04936	500.0	True
20260706	0.5	20raw+stat	0.0	small_open	0.0006	9906	50	24	10	4926	4936	0.38461538461538464	0.002025931928687196	0.29616	500.0	True
20260706	0.5	20raw+stat	0.0	iter120_default	0.001	9906	50	24	10	4926	4936	0.38461538461538464	0.002025931928687196	0.4936	500.0	True
20260706	0.5	20raw+stat	0.0	mid_tier	0.005	9906	50	24	10	4926	4936	0.38461538461538464	0.002025931928687196	2.468	500.0	True
20260706	0.5	20raw+stat	0.0	frontier_gpt4	0.03	9906	50	24	10	4926	4936	0.38461538461538464	0.002025931928687196	14.807999999999998	500.0	True
20260706	0.5	20raw+stat	0.5	cheap_heuristic	0.0001	9906	50	24	2	1613	1615	0.07692307692307693	0.001238390092879257	0.08075	100.0	True
20260706	0.5	20raw+stat	0.5	small_open	0.0006	9906	50	24	2	1613	1615	0.07692307692307693	0.001238390092879257	0.48449999999999993	100.0	True
20260706	0.5	20raw+stat	0.5	iter120_default	0.001	9906	50	24	2	1613	1615	0.07692307692307693	0.001238390092879257	0.8075	100.0	True
20260706	0.5	20raw+stat	0.5	mid_tier	0.005	9906	50	24	2	1613	1615	0.07692307692307693	0.001238390092879257	4.0375	100.0	True
20260706	0.5	20raw+stat	0.5	frontier_gpt4	0.03	9906	50	24	2	1613	1615	0.07692307692307693	0.001238390092879257	24.224999999999998	100.0	True
20260706	0.5	20raw+stat	1.0	cheap_heuristic	0.0001	9906	50	24	2	296	298	0.07692307692307693	0.006711409395973154	0.0149	100.0	True
20260706	0.5	20raw+stat	1.0	small_open	0.0006	9906	50	24	2	296	298	0.07692307692307693	0.006711409395973154	0.0894	100.0	True
20260706	0.5	20raw+stat	1.0	iter120_default	0.001	9906	50	24	2	296	298	0.07692307692307693	0.006711409395973154	0.149	100.0	True
20260706	0.5	20raw+stat	1.0	mid_tier	0.005	9906	50	24	2	296	298	0.07692307692307693	0.006711409395973154	0.745	100.0	True
20260706	0.5	20raw+stat	1.0	frontier_gpt4	0.03	9906	50	24	2	296	298	0.07692307692307693	0.006711409395973154	4.47	100.0	True
20260706	0.5	20raw+stat	1.5	cheap_heuristic	0.0001	9906	50	24	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260706	0.5	20raw+stat	1.5	small_open	0.0006	9906	50	24	0	24	24	0.0	0.0	0.0144	0.0	True
20260706	0.5	20raw+stat	1.5	iter120_default	0.001	9906	50	24	0	24	24	0.0	0.0	0.024	0.0	True
20260706	0.5	20raw+stat	1.5	mid_tier	0.005	9906	50	24	0	24	24	0.0	0.0	0.12	0.0	True
20260706	0.5	20raw+stat	1.5	frontier_gpt4	0.03	9906	50	24	0	24	24	0.0	0.0	0.72	0.0	True
20260706	0.5	20raw+stat	2.0	cheap_heuristic	0.0001	9906	50	24	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+stat	2.0	small_open	0.0006	9906	50	24	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+stat	2.0	iter120_default	0.001	9906	50	24	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+stat	2.0	mid_tier	0.005	9906	50	24	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+stat	2.0	frontier_gpt4	0.03	9906	50	24	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+stat	2.5	cheap_heuristic	0.0001	9906	50	24	0	0	0	0.0	0.0	0.0	0.0	True
20260706	0.5	20raw+stat	2.5	small_open	0.0006	9906	50	24	0	0	0	0.0	0.0	0.0	0.0	True
