seed	rate_pct	fset	tau	clf	n_test	n_pos	n_xgb_missed_pos	n_lift	n_waste	n_llm_only	value_rate	esc_prec
20260708	0.05	20raw	0.9	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw+minmax	0.05	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+minmax	0.1	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+minmax	0.15	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+minmax	0.2	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+minmax	0.3	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+minmax	0.4	joint_vstat	9861	5	1	1	9654	9655	1.0	0.00010357327809425168
20260708	0.05	20raw+minmax	0.5	joint_vstat	9861	5	1	0	4929	4929	0.0	0.0
20260708	0.05	20raw+minmax	0.6	joint_vstat	9861	5	1	0	2	2	0.0	0.0
20260708	0.05	20raw+minmax	0.7	joint_vstat	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw+minmax	0.8	joint_vstat	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw+minmax	0.9	joint_vstat	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw+minmax	0.05	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+minmax	0.1	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+minmax	0.15	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+minmax	0.2	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+minmax	0.3	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+minmax	0.4	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+minmax	0.5	vmean_only	9861	5	1	0	4614	4614	0.0	0.0
20260708	0.05	20raw+minmax	0.6	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw+minmax	0.7	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw+minmax	0.8	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw+minmax	0.9	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw+stat	0.05	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+stat	0.1	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+stat	0.15	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+stat	0.2	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+stat	0.3	joint_vstat	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+stat	0.4	joint_vstat	9861	5	1	1	9654	9655	1.0	0.00010357327809425168
20260708	0.05	20raw+stat	0.5	joint_vstat	9861	5	1	0	4919	4919	0.0	0.0
20260708	0.05	20raw+stat	0.6	joint_vstat	9861	5	1	0	2	2	0.0	0.0
20260708	0.05	20raw+stat	0.7	joint_vstat	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw+stat	0.8	joint_vstat	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw+stat	0.9	joint_vstat	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw+stat	0.05	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+stat	0.1	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+stat	0.15	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+stat	0.2	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+stat	0.3	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+stat	0.4	vmean_only	9861	5	1	1	9663	9664	1.0	0.00010347682119205298
20260708	0.05	20raw+stat	0.5	vmean_only	9861	5	1	0	4614	4614	0.0	0.0
20260708	0.05	20raw+stat	0.6	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw+stat	0.7	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw+stat	0.8	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260708	0.05	20raw+stat	0.9	vmean_only	9861	5	1	0	0	0	0.0	0.0
20260710	1.44	24full	0.05	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	24full	0.1	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	24full	0.15	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	24full	0.2	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	24full	0.3	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	24full	0.4	joint_vstat	10000	144	94	94	9697	9791	1.0	0.00960065366152589
20260710	1.44	24full	0.5	joint_vstat	10000	144	94	58	4951	5009	0.6170212765957447	0.011579157516470354
20260710	1.44	24full	0.6	joint_vstat	10000	144	94	0	2	2	0.0	0.0
20260710	1.44	24full	0.7	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	24full	0.8	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	24full	0.9	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	24full	0.05	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	24full	0.1	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	24full	0.15	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	24full	0.2	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	24full	0.3	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	24full	0.4	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	24full	0.5	vmean_only	10000	144	94	51	4644	4695	0.5425531914893617	0.010862619808306708
20260710	1.44	24full	0.6	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	24full	0.7	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	24full	0.8	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	24full	0.9	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	20raw	0.05	joint_vstat	10000	144	95	95	9705	9800	1.0	0.009693877551020408
20260710	1.44	20raw	0.1	joint_vstat	10000	144	95	95	9705	9800	1.0	0.009693877551020408
20260710	1.44	20raw	0.15	joint_vstat	10000	144	95	95	9705	9800	1.0	0.009693877551020408
20260710	1.44	20raw	0.2	joint_vstat	10000	144	95	95	9705	9800	1.0	0.009693877551020408
20260710	1.44	20raw	0.3	joint_vstat	10000	144	95	95	9705	9800	1.0	0.009693877551020408
20260710	1.44	20raw	0.4	joint_vstat	10000	144	95	95	9696	9791	1.0	0.009702788274946379
20260710	1.44	20raw	0.5	joint_vstat	10000	144	95	59	4939	4998	0.6210526315789474	0.011804721888755502
20260710	1.44	20raw	0.6	joint_vstat	10000	144	95	0	2	2	0.0	0.0
20260710	1.44	20raw	0.7	joint_vstat	10000	144	95	0	0	0	0.0	0.0
20260710	1.44	20raw	0.8	joint_vstat	10000	144	95	0	0	0	0.0	0.0
20260710	1.44	20raw	0.9	joint_vstat	10000	144	95	0	0	0	0.0	0.0
20260710	1.44	20raw	0.05	vmean_only	10000	144	95	95	9705	9800	1.0	0.009693877551020408
20260710	1.44	20raw	0.1	vmean_only	10000	144	95	95	9705	9800	1.0	0.009693877551020408
20260710	1.44	20raw	0.15	vmean_only	10000	144	95	95	9705	9800	1.0	0.009693877551020408
20260710	1.44	20raw	0.2	vmean_only	10000	144	95	95	9705	9800	1.0	0.009693877551020408
20260710	1.44	20raw	0.3	vmean_only	10000	144	95	95	9705	9800	1.0	0.009693877551020408
20260710	1.44	20raw	0.4	vmean_only	10000	144	95	95	9705	9800	1.0	0.009693877551020408
20260710	1.44	20raw	0.5	vmean_only	10000	144	95	52	4641	4693	0.5473684210526316	0.0110803324099723
20260710	1.44	20raw	0.6	vmean_only	10000	144	95	0	0	0	0.0	0.0
20260710	1.44	20raw	0.7	vmean_only	10000	144	95	0	0	0	0.0	0.0
20260710	1.44	20raw	0.8	vmean_only	10000	144	95	0	0	0	0.0	0.0
20260710	1.44	20raw	0.9	vmean_only	10000	144	95	0	0	0	0.0	0.0
20260710	1.44	20raw+minmax	0.05	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+minmax	0.1	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+minmax	0.15	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+minmax	0.2	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+minmax	0.3	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+minmax	0.4	joint_vstat	10000	144	94	94	9697	9791	1.0	0.00960065366152589
20260710	1.44	20raw+minmax	0.5	joint_vstat	10000	144	94	59	4947	5006	0.6276595744680851	0.01178585697163404
20260710	1.44	20raw+minmax	0.6	joint_vstat	10000	144	94	0	2	2	0.0	0.0
20260710	1.44	20raw+minmax	0.7	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	20raw+minmax	0.8	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	20raw+minmax	0.9	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	20raw+minmax	0.05	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+minmax	0.1	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+minmax	0.15	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+minmax	0.2	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+minmax	0.3	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+minmax	0.4	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+minmax	0.5	vmean_only	10000	144	94	50	4645	4695	0.5319148936170213	0.010649627263045794
20260710	1.44	20raw+minmax	0.6	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	20raw+minmax	0.7	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	20raw+minmax	0.8	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	20raw+minmax	0.9	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	20raw+stat	0.05	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+stat	0.1	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+stat	0.15	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+stat	0.2	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+stat	0.3	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+stat	0.4	joint_vstat	10000	144	94	94	9697	9791	1.0	0.00960065366152589
20260710	1.44	20raw+stat	0.5	joint_vstat	10000	144	94	57	4938	4995	0.6063829787234043	0.011411411411411412
20260710	1.44	20raw+stat	0.6	joint_vstat	10000	144	94	0	2	2	0.0	0.0
20260710	1.44	20raw+stat	0.7	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	20raw+stat	0.8	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	20raw+stat	0.9	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	20raw+stat	0.05	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+stat	0.1	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+stat	0.15	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+stat	0.2	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+stat	0.3	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+stat	0.4	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260710	1.44	20raw+stat	0.5	vmean_only	10000	144	94	50	4640	4690	0.5319148936170213	0.010660980810234541
20260710	1.44	20raw+stat	0.6	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	20raw+stat	0.7	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	20raw+stat	0.8	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260710	1.44	20raw+stat	0.9	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260710	1.0	24full	0.05	joint_vstat	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	24full	0.1	joint_vstat	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	24full	0.15	joint_vstat	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	24full	0.2	joint_vstat	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	24full	0.3	joint_vstat	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	24full	0.4	joint_vstat	9956	100	63	63	9685	9748	1.0	0.006462864177267132
20260710	1.0	24full	0.5	joint_vstat	9956	100	63	37	4946	4983	0.5873015873015873	0.007425245835841862
20260710	1.0	24full	0.6	joint_vstat	9956	100	63	0	2	2	0.0	0.0
20260710	1.0	24full	0.7	joint_vstat	9956	100	63	0	0	0	0.0	0.0
20260710	1.0	24full	0.8	joint_vstat	9956	100	63	0	0	0	0.0	0.0
20260710	1.0	24full	0.9	joint_vstat	9956	100	63	0	0	0	0.0	0.0
20260710	1.0	24full	0.05	vmean_only	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	24full	0.1	vmean_only	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	24full	0.15	vmean_only	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	24full	0.2	vmean_only	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	24full	0.3	vmean_only	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	24full	0.4	vmean_only	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	24full	0.5	vmean_only	9956	100	63	36	4639	4675	0.5714285714285714	0.007700534759358289
20260710	1.0	24full	0.6	vmean_only	9956	100	63	0	0	0	0.0	0.0
20260710	1.0	24full	0.7	vmean_only	9956	100	63	0	0	0	0.0	0.0
20260710	1.0	24full	0.8	vmean_only	9956	100	63	0	0	0	0.0	0.0
20260710	1.0	24full	0.9	vmean_only	9956	100	63	0	0	0	0.0	0.0
20260710	1.0	20raw	0.05	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw	0.1	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw	0.15	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw	0.2	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw	0.3	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw	0.4	joint_vstat	9956	100	61	61	9687	9748	1.0	0.006257693885925318
20260710	1.0	20raw	0.5	joint_vstat	9956	100	61	36	4935	4971	0.5901639344262295	0.00724200362100181
20260710	1.0	20raw	0.6	joint_vstat	9956	100	61	0	2	2	0.0	0.0
20260710	1.0	20raw	0.7	joint_vstat	9956	100	61	0	0	0	0.0	0.0
20260710	1.0	20raw	0.8	joint_vstat	9956	100	61	0	0	0	0.0	0.0
20260710	1.0	20raw	0.9	joint_vstat	9956	100	61	0	0	0	0.0	0.0
20260710	1.0	20raw	0.05	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw	0.1	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw	0.15	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw	0.2	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw	0.3	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw	0.4	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw	0.5	vmean_only	9956	100	61	34	4637	4671	0.5573770491803278	0.007278955255833868
20260710	1.0	20raw	0.6	vmean_only	9956	100	61	0	0	0	0.0	0.0
20260710	1.0	20raw	0.7	vmean_only	9956	100	61	0	0	0	0.0	0.0
20260710	1.0	20raw	0.8	vmean_only	9956	100	61	0	0	0	0.0	0.0
20260710	1.0	20raw	0.9	vmean_only	9956	100	61	0	0	0	0.0	0.0
20260710	1.0	20raw+minmax	0.05	joint_vstat	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	20raw+minmax	0.1	joint_vstat	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	20raw+minmax	0.15	joint_vstat	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	20raw+minmax	0.2	joint_vstat	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	20raw+minmax	0.3	joint_vstat	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	20raw+minmax	0.4	joint_vstat	9956	100	63	63	9685	9748	1.0	0.006462864177267132
20260710	1.0	20raw+minmax	0.5	joint_vstat	9956	100	63	38	4941	4979	0.6031746031746031	0.007632054629443663
20260710	1.0	20raw+minmax	0.6	joint_vstat	9956	100	63	0	2	2	0.0	0.0
20260710	1.0	20raw+minmax	0.7	joint_vstat	9956	100	63	0	0	0	0.0	0.0
20260710	1.0	20raw+minmax	0.8	joint_vstat	9956	100	63	0	0	0	0.0	0.0
20260710	1.0	20raw+minmax	0.9	joint_vstat	9956	100	63	0	0	0	0.0	0.0
20260710	1.0	20raw+minmax	0.05	vmean_only	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	20raw+minmax	0.1	vmean_only	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	20raw+minmax	0.15	vmean_only	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	20raw+minmax	0.2	vmean_only	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	20raw+minmax	0.3	vmean_only	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	20raw+minmax	0.4	vmean_only	9956	100	63	63	9694	9757	1.0	0.006456902736496874
20260710	1.0	20raw+minmax	0.5	vmean_only	9956	100	63	35	4640	4675	0.5555555555555556	0.0074866310160427805
20260710	1.0	20raw+minmax	0.6	vmean_only	9956	100	63	0	0	0	0.0	0.0
20260710	1.0	20raw+minmax	0.7	vmean_only	9956	100	63	0	0	0	0.0	0.0
20260710	1.0	20raw+minmax	0.8	vmean_only	9956	100	63	0	0	0	0.0	0.0
20260710	1.0	20raw+minmax	0.9	vmean_only	9956	100	63	0	0	0	0.0	0.0
20260710	1.0	20raw+stat	0.05	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw+stat	0.1	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw+stat	0.15	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw+stat	0.2	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw+stat	0.3	joint_vstat	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw+stat	0.4	joint_vstat	9956	100	61	61	9687	9748	1.0	0.006257693885925318
20260710	1.0	20raw+stat	0.5	joint_vstat	9956	100	61	35	4931	4966	0.5737704918032787	0.007047925896093436
20260710	1.0	20raw+stat	0.6	joint_vstat	9956	100	61	0	2	2	0.0	0.0
20260710	1.0	20raw+stat	0.7	joint_vstat	9956	100	61	0	0	0	0.0	0.0
20260710	1.0	20raw+stat	0.8	joint_vstat	9956	100	61	0	0	0	0.0	0.0
20260710	1.0	20raw+stat	0.9	joint_vstat	9956	100	61	0	0	0	0.0	0.0
20260710	1.0	20raw+stat	0.05	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw+stat	0.1	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw+stat	0.15	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw+stat	0.2	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw+stat	0.3	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw+stat	0.4	vmean_only	9956	100	61	61	9696	9757	1.0	0.006251921697243005
20260710	1.0	20raw+stat	0.5	vmean_only	9956	100	61	34	4635	4669	0.5573770491803278	0.007282073249089741
20260710	1.0	20raw+stat	0.6	vmean_only	9956	100	61	0	0	0	0.0	0.0
20260710	1.0	20raw+stat	0.7	vmean_only	9956	100	61	0	0	0	0.0	0.0
20260710	1.0	20raw+stat	0.8	vmean_only	9956	100	61	0	0	0	0.0	0.0
20260710	1.0	20raw+stat	0.9	vmean_only	9956	100	61	0	0	0	0.0	0.0
20260710	0.5	24full	0.05	joint_vstat	9906	50	30	30	9678	9708	1.0	0.0030902348578491965
20260710	0.5	24full	0.1	joint_vstat	9906	50	30	30	9678	9708	1.0	0.0030902348578491965
20260710	0.5	24full	0.15	joint_vstat	9906	50	30	30	9678	9708	1.0	0.0030902348578491965
20260710	0.5	24full	0.2	joint_vstat	9906	50	30	30	9678	9708	1.0	0.0030902348578491965
20260710	0.5	24full	0.3	joint_vstat	9906	50	30	30	9678	9708	1.0	0.0030902348578491965
20260710	0.5	24full	0.4	joint_vstat	9906	50	30	30	9669	9699	1.0	0.003093102381688834
20260710	0.5	24full	0.5	joint_vstat	9906	50	30	20	4938	4958	0.6666666666666666	0.004033884630899556
20260710	0.5	24full	0.6	joint_vstat	9906	50	30	0	2	2	0.0	0.0
20260710	0.5	24full	0.7	joint_vstat	9906	50	30	0	0	0	0.0	0.0
20260710	0.5	24full	0.8	joint_vstat	9906	50	30	0	0	0	0.0	0.0
20260710	0.5	24full	0.9	joint_vstat	9906	50	30	0	0	0	0.0	0.0
20260710	0.5	24full	0.05	vmean_only	9906	50	30	30	9678	9708	1.0	0.0030902348578491965
20260710	0.5	24full	0.1	vmean_only	9906	50	30	30	9678	9708	1.0	0.0030902348578491965
20260710	0.5	24full	0.15	vmean_only	9906	50	30	30	9678	9708	1.0	0.0030902348578491965
20260710	0.5	24full	0.2	vmean_only	9906	50	30	30	9678	9708	1.0	0.0030902348578491965
20260710	0.5	24full	0.3	vmean_only	9906	50	30	30	9678	9708	1.0	0.0030902348578491965
20260710	0.5	24full	0.4	vmean_only	9906	50	30	30	9678	9708	1.0	0.0030902348578491965
20260710	0.5	24full	0.5	vmean_only	9906	50	30	18	4626	4644	0.6	0.003875968992248062
20260710	0.5	24full	0.6	vmean_only	9906	50	30	0	0	0	0.0	0.0
20260710	0.5	24full	0.7	vmean_only	9906	50	30	0	0	0	0.0	0.0
20260710	0.5	24full	0.8	vmean_only	9906	50	30	0	0	0	0.0	0.0
20260710	0.5	24full	0.9	vmean_only	9906	50	30	0	0	0	0.0	0.0
20260710	0.5	20raw	0.05	joint_vstat	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw	0.1	joint_vstat	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw	0.15	joint_vstat	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw	0.2	joint_vstat	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw	0.3	joint_vstat	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw	0.4	joint_vstat	9906	50	29	29	9670	9699	1.0	0.0029899989689658726
20260710	0.5	20raw	0.5	joint_vstat	9906	50	29	21	4927	4948	0.7241379310344828	0.004244139046079224
20260710	0.5	20raw	0.6	joint_vstat	9906	50	29	0	2	2	0.0	0.0
20260710	0.5	20raw	0.7	joint_vstat	9906	50	29	0	0	0	0.0	0.0
20260710	0.5	20raw	0.8	joint_vstat	9906	50	29	0	0	0	0.0	0.0
20260710	0.5	20raw	0.9	joint_vstat	9906	50	29	0	0	0	0.0	0.0
20260710	0.5	20raw	0.05	vmean_only	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw	0.1	vmean_only	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw	0.15	vmean_only	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw	0.2	vmean_only	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw	0.3	vmean_only	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw	0.4	vmean_only	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw	0.5	vmean_only	9906	50	29	18	4629	4647	0.6206896551724138	0.003873466752743706
20260710	0.5	20raw	0.6	vmean_only	9906	50	29	0	0	0	0.0	0.0
20260710	0.5	20raw	0.7	vmean_only	9906	50	29	0	0	0	0.0	0.0
20260710	0.5	20raw	0.8	vmean_only	9906	50	29	0	0	0	0.0	0.0
20260710	0.5	20raw	0.9	vmean_only	9906	50	29	0	0	0	0.0	0.0
20260710	0.5	20raw+minmax	0.05	joint_vstat	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw+minmax	0.1	joint_vstat	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw+minmax	0.15	joint_vstat	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw+minmax	0.2	joint_vstat	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw+minmax	0.3	joint_vstat	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw+minmax	0.4	joint_vstat	9906	50	29	29	9670	9699	1.0	0.0029899989689658726
20260710	0.5	20raw+minmax	0.5	joint_vstat	9906	50	29	21	4935	4956	0.7241379310344828	0.00423728813559322
20260710	0.5	20raw+minmax	0.6	joint_vstat	9906	50	29	0	2	2	0.0	0.0
20260710	0.5	20raw+minmax	0.7	joint_vstat	9906	50	29	0	0	0	0.0	0.0
20260710	0.5	20raw+minmax	0.8	joint_vstat	9906	50	29	0	0	0	0.0	0.0
20260710	0.5	20raw+minmax	0.9	joint_vstat	9906	50	29	0	0	0	0.0	0.0
20260710	0.5	20raw+minmax	0.05	vmean_only	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw+minmax	0.1	vmean_only	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
