method	controller	step	zvf	pcd	step_rollouts	fired	saved	wasted	contrast_intent	contrast_magnitude
aero	C2_zt@0.7	2	0.8125	0.0205078125	256	1	3	13	3	2.6457989469362366
aero	C2_zt@0.7	3	0.6875	0.0595703125	128	0	5	11	5	4.4087865040537695
aero	C2_zt@0.7	4	0.75	0.05859375	256	1	4	12	4	3.98988604327517
aero	C2_zt@0.7	5	0.5625	0.0703125	128	0	7	9	7	5.64511449384448
aero	C2_zt@0.7	6	0.75	0.0498046875	256	1	4	12	4	3.9693901500097293
aero	C2_zt@0.7	7	0.625	0.0654296875	128	0	6	10	6	4.914012392889097
aero	C2_zt@0.7	8	0.6875	0.072265625	128	0	5	11	5	4.836898653292356
aero	C2_zt@0.7	9	0.625	0.06640625	128	0	6	10	6	5.065177520643308
aero	C2_zt@0.7	10	0.75	0.0419921875	256	1	4	12	4	3.851865317007394
aero	C2_zt@0.7	11	0.5625	0.0849609375	128	0	7	9	7	6.2402534012770365
aero	C2_zt@0.7	12	0.6875	0.0595703125	128	0	5	11	5	4.4087865040537695
aero	C2_zt@0.7	13	0.5625	0.1005859375	128	0	7	9	7	6.74481959390399
aero	C2_zt@0.7	14	0.75	0.044921875	256	1	4	12	4	3.763804982801239
aero	C2_zt@0.7	15	0.8125	0.0361328125	256	1	3	13	3	2.8808486129409068
aero	C2_zt@0.7	16	0.5625	0.083984375	128	0	7	9	7	6.089088273522825
aero	C2_zt@0.7	17	0.5625	0.0859375	128	0	7	9	7	6.1496806864714335
aero	C2_zt@0.7	18	0.625	0.068359375	128	0	6	10	6	5.096900781522825
aero	C2_zt@0.7	19	0.625	0.072265625	128	0	6	10	6	5.324519952665403
aero	C2_zt@0.7	20	0.625	0.06640625	128	0	6	10	6	4.929874023328855
aero	C2_zt@0.7	21	0.8125	0.029296875	256	1	3	13	3	2.7638355163793635
aero	C2_zt@0.7	22	0.6875	0.0419921875	128	0	5	11	5	3.6018900559183935
aero	C2_zt@0.7	23	0.8125	0.0302734375	256	1	3	13	3	2.861887928997843
aero	C2_zt@0.7	24	0.8125	0.0205078125	256	1	3	13	3	2.6457989469362366
aero	C2_zt@0.7	25	0.6875	0.0517578125	128	0	5	11	5	4.088851659083066
aero	C2_zt@0.7	26	0.875	0.0263671875	256	1	2	14	2	1.9894353739906263
aero	C2_zt@0.7	27	0.9375	0.0146484375	256	1	1	15	1	0.9994579859810743
aero	C2_zt@0.7	28	0.8125	0.029296875	256	1	3	13	3	2.763835516379363
aero	C2_zt@0.7	29	0.875	0.0234375	256	1	2	14	2	1.9799550320190944
aero	C2_zt@0.7	30	0.8125	0.025390625	256	1	3	13	3	2.7538434379670393
aero	C2_zt@0.7	31	0.8125	0.025390625	256	1	3	13	3	2.7538434379670393
aero	C2_zt@0.7	32	0.75	0.048828125	256	1	4	12	4	3.87133773739125
aero	C2_zt@0.7	33	0.625	0.0615234375	128	0	6	10	6	4.821696719060972
aero	C2_zt@0.7	34	0.875	0.021484375	256	1	2	14	2	1.8813908829598232
aero	C2_zt@0.7	35	0.8125	0.0341796875	256	1	3	13	3	2.8718800074101667
aero	C2_zt@0.7	36	0.8125	0.0302734375	256	1	3	13	3	2.861887928997843
aero	C2_zt@0.7	37	0.6875	0.05078125	128	0	5	11	5	3.937686531328855
aero	C2_zt@0.7	38	0.6875	0.0517578125	128	0	5	11	5	3.9535481617686132
aero	C2_zt@0.7	39	0.625	0.048828125	128	0	6	10	6	4.258281072507932
aero	C3_ucc@0.7	0	0.6875	0.0419921875	92	0	5	11	5	3.5904720454385775
aero	C3_ucc@0.7	1	0.6875	0.0712890625	108	0	5	11	5	4.898214582536999
aero	C3_ucc@0.7	2	0.8125	0.0205078125	96	1	3	13	3	2.194715026157823
aero	C3_ucc@0.7	3	0.6875	0.0595703125	110	0	5	11	5	4.30233899089359
aero	C3_ucc@0.7	4	0.75	0.05859375	124	1	4	12	4	3.989885911275174
aero	C3_ucc@0.7	5	0.5625	0.0703125	130	0	7	9	7	5.966618893041878
aero	C3_ucc@0.7	6	0.75	0.0498046875	136	1	4	12	4	3.969390030009733
aero	C3_ucc@0.7	7	0.625	0.0654296875	120	0	6	10	6	4.707966372862787
aero	C3_ucc@0.7	8	0.6875	0.072265625	116	0	5	11	5	4.988831896815466
aero	C3_ucc@0.7	9	0.625	0.06640625	84	0	6	10	6	4.715913179643591
aero	C3_ucc@0.7	10	0.75	0.0419921875	116	1	4	12	4	3.6263232966181893
aero	C3_ucc@0.7	11	0.5625	0.0849609375	114	0	7	9	7	6.66157035618535
aero	C3_ucc@0.7	12	0.6875	0.0595703125	82	0	5	11	5	4.302338962893592
aero	C3_ucc@0.7	13	0.5625	0.1005859375	136	0	7	9	7	6.889184937850008
aero	C3_ucc@0.7	14	0.75	0.044921875	96	1	4	12	4	3.312721062022826
aero	C3_ucc@0.7	15	0.8125	0.0361328125	100	1	3	13	3	2.8808484569409116
aero	C3_ucc@0.7	16	0.5625	0.083984375	124	0	7	9	7	6.185264841175798
aero	C3_ucc@0.7	17	0.5625	0.0859375	112	0	7	9	7	5.7258747524777895
aero	C3_ucc@0.7	18	0.625	0.068359375	118	0	6	10	6	4.6268311166875
aero	C3_ucc@0.7	19	0.625	0.072265625	106	0	6	10	6	5.58097565389733
aero	C3_ucc@0.7	20	0.625	0.06640625	92	0	6	10	6	4.70847808130358
aero	C3_ucc@0.7	21	0.8125	0.029296875	92	1	3	13	3	2.5382934719901598
aero	C3_ucc@0.7	22	0.6875	0.0419921875	66	0	5	11	5	3.1221133372098313
aero	C3_ucc@0.7	23	0.8125	0.0302734375	104	1	3	13	3	2.6363458966086384
aero	C3_ucc@0.7	24	0.8125	0.0205078125	84	1	3	13	3	2.1947150141578233
aero	C3_ucc@0.7	25	0.6875	0.0517578125	84	0	5	11	5	3.716455449662508
aero	C3_ucc@0.7	26	0.875	0.0263671875	112	1	2	14	2	1.989435229990631
aero	C3_ucc@0.7	27	0.9375	0.0146484375	76	1	1	15	1	0.999457805981081
aero	C3_ucc@0.7	28	0.8125	0.029296875	92	1	3	13	3	2.5382934719901598
aero	C3_ucc@0.7	29	0.875	0.0234375	88	1	2	14	2	1.9799548640191
aero	C3_ucc@0.7	30	0.8125	0.025390625	84	1	3	13	3	2.3027595051886265
aero	C3_ucc@0.7	31	0.8125	0.025390625	96	1	3	13	3	2.302759517188626
aero	C3_ucc@0.7	32	0.75	0.048828125	104	1	4	12	4	3.6457957050020458
aero	C3_ucc@0.7	33	0.625	0.0615234375	84	0	6	10	6	4.60786868861279
aero	C3_ucc@0.7	34	0.875	0.021484375	92	1	2	14	2	1.6558488385706194
aero	C3_ucc@0.7	35	0.8125	0.0341796875	116	1	3	13	3	2.6463379870209622
aero	C3_ucc@0.7	36	0.8125	0.0302734375	104	1	3	13	3	2.6363458966086384
aero	C3_ucc@0.7	37	0.6875	0.05078125	118	0	5	11	5	4.176867323110453
aero	C3_ucc@0.7	38	0.6875	0.0517578125	92	0	5	11	5	3.709020351322498
aero	C3_ucc@0.7	39	0.625	0.048828125	94	0	6	10	6	4.004046262188577
aero	C4_ucg@0.7	0	0.6875	0.0419921875	92	0	5	11	5	3.5904720454385775
aero	C4_ucg@0.7	1	0.6875	0.0712890625	108	0	5	11	5	4.898214582536999
aero	C4_ucg@0.7	2	0.8125	0.0205078125	64	0	3	13	3	1.7090813904787465
aero	C4_ucg@0.7	3	0.6875	0.0595703125	110	0	5	11	5	4.30233899089359
aero	C4_ucg@0.7	4	0.75	0.05859375	94	0	4	12	4	3.8997803114374987
aero	C4_ucg@0.7	5	0.5625	0.0703125	130	0	7	9	7	5.966618893041878
aero	C4_ucg@0.7	6	0.75	0.0498046875	108	0	4	12	4	3.8792844321720583
aero	C4_ucg@0.7	7	0.625	0.0654296875	120	0	6	10	6	4.707966372862787
aero	C4_ucg@0.7	8	0.6875	0.072265625	116	0	5	11	5	4.988831896815466
aero	C4_ucg@0.7	9	0.625	0.06640625	84	0	6	10	6	4.715913179643591
aero	C4_ucg@0.7	10	0.75	0.0419921875	74	0	4	12	4	3.2032953131033013
aero	C4_ucg@0.7	11	0.5625	0.0849609375	114	0	7	9	7	6.66157035618535
aero	C4_ucg@0.7	12	0.6875	0.0595703125	82	0	5	11	5	4.302338962893592
aero	C4_ucg@0.7	13	0.5625	0.1005859375	136	0	7	9	7	6.889184937850008
aero	C4_ucg@0.7	14	0.75	0.044921875	64	0	4	12	4	2.8270874263437493
aero	C4_ucg@0.7	15	0.8125	0.0361328125	74	0	3	13	3	2.8808484309409144
aero	C4_ucg@0.7	16	0.5625	0.083984375	124	0	7	9	7	6.185264841175798
aero	C4_ucg@0.7	17	0.5625	0.0859375	112	0	7	9	7	5.7258747524777895
aero	C4_ucg@0.7	18	0.625	0.068359375	118	0	6	10	6	4.6268311166875
aero	C4_ucg@0.7	19	0.625	0.072265625	106	0	6	10	6	5.58097565389733
aero	C4_ucg@0.7	20	0.625	0.06640625	92	0	6	10	6	4.70847808130358
aero	C4_ucg@0.7	21	0.8125	0.029296875	62	0	3	13	3	2.295476640150622
aero	C4_ucg@0.7	22	0.6875	0.0419921875	66	0	5	11	5	3.1221133372098313
aero	C4_ucg@0.7	23	0.8125	0.0302734375	68	0	3	13	3	2.3034234889314265
aero	C4_ucg@0.7	24	0.8125	0.0205078125	50	0	3	13	3	1.709081376478747
aero	C4_ucg@0.7	25	0.6875	0.0517578125	84	0	5	11	5	3.716455449662508
aero	C4_ucg@0.7	26	0.875	0.0263671875	80	0	2	14	2	1.899329628152956
aero	C4_ucg@0.7	27	0.9375	0.0146484375	46	0	1	15	1	0.9994577759810819
aero	C4_ucg@0.7	28	0.8125	0.029296875	62	0	3	13	3	2.295476640150622
aero	C4_ucg@0.7	29	0.875	0.0234375	52	0	2	14	2	1.889849258181425
aero	C4_ucg@0.7	30	0.8125	0.025390625	50	0	3	13	3	1.81712586750955
aero	C4_ucg@0.7	31	0.8125	0.025390625	56	0	3	13	3	1.7270203036718736
aero	C4_ucg@0.7	32	0.75	0.048828125	76	0	4	12	4	3.4029788751625087
aero	C4_ucg@0.7	33	0.625	0.0615234375	84	0	6	10	6	4.60786868861279
aero	C4_ucg@0.7	34	0.875	0.021484375	62	0	2	14	2	1.4130320067310813
aero	C4_ucg@0.7	35	0.8125	0.0341796875	82	0	3	13	3	2.3134155813437483
aero	C4_ucg@0.7	36	0.8125	0.0302734375	60	0	3	13	3	2.213317911093749
aero	C4_ucg@0.7	37	0.6875	0.05078125	118	0	5	11	5	4.176867323110453
aero	C4_ucg@0.7	38	0.6875	0.0517578125	92	0	5	11	5	3.709020351322498
aero	C4_ucg@0.7	39	0.625	0.048828125	94	0	6	10	6	4.004046262188577
aero	C2_zt@0.8	0	0.6875	0.0419921875	128	0	5	11	5	3.6018900559183935
aero	C2_zt@0.8	1	0.6875	0.0712890625	128	0	5	11	5	4.821037022852598
aero	C2_zt@0.8	2	0.8125	0.0205078125	256	1	3	13	3	2.6457989469362366
aero	C2_zt@0.8	3	0.6875	0.0595703125	128	0	5	11	5	4.4087865040537695
aero	C2_zt@0.8	4	0.75	0.05859375	128	0	4	12	4	3.8764344221718723
aero	C2_zt@0.8	5	0.5625	0.0703125	128	0	7	9	7	5.64511449384448
aero	C2_zt@0.8	6	0.75	0.0498046875	128	0	4	12	4	3.675941444075864
aero	C2_zt@0.8	7	0.625	0.0654296875	128	0	6	10	6	4.914012392889097
aero	C2_zt@0.8	8	0.6875	0.072265625	128	0	5	11	5	4.836898653292356
aero	C2_zt@0.8	9	0.625	0.06640625	128	0	6	10	6	5.065177520643308
aero	C2_zt@0.8	10	0.75	0.0419921875	128	0	4	12	4	3.356006599105161
aero	C2_zt@0.8	11	0.5625	0.0849609375	128	0	7	9	7	6.2402534012770365
aero	C2_zt@0.8	12	0.6875	0.0595703125	128	0	5	11	5	4.4087865040537695
aero	C2_zt@0.8	13	0.5625	0.1005859375	128	0	7	9	7	6.74481959390399
aero	C2_zt@0.8	14	0.75	0.044921875	128	0	4	12	4	3.2971571451790744
aero	C2_zt@0.8	15	0.8125	0.0361328125	256	1	3	13	3	2.8808486129409068
aero	C2_zt@0.8	16	0.5625	0.083984375	128	0	7	9	7	6.089088273522825
aero	C2_zt@0.8	17	0.5625	0.0859375	128	0	7	9	7	6.1496806864714335
aero	C2_zt@0.8	18	0.625	0.068359375	128	0	6	10	6	5.096900781522825
aero	C2_zt@0.8	19	0.625	0.072265625	128	0	6	10	6	5.324519952665403
aero	C2_zt@0.8	20	0.625	0.06640625	128	0	6	10	6	4.929874023328855
aero	C2_zt@0.8	21	0.8125	0.029296875	256	1	3	13	3	2.7638355163793635
aero	C2_zt@0.8	22	0.6875	0.0419921875	128	0	5	11	5	3.6018900559183935
aero	C2_zt@0.8	23	0.8125	0.0302734375	256	1	3	13	3	2.861887928997843
aero	C2_zt@0.8	24	0.8125	0.0205078125	256	1	3	13	3	2.6457989469362366
aero	C2_zt@0.8	25	0.6875	0.0517578125	128	0	5	11	5	4.088851659083066
aero	C2_zt@0.8	26	0.875	0.0263671875	256	1	2	14	2	1.9894353739906263
aero	C2_zt@0.8	27	0.9375	0.0146484375	256	1	1	15	1	0.9994579859810743
aero	C2_zt@0.8	28	0.8125	0.029296875	256	1	3	13	3	2.763835516379363
aero	C2_zt@0.8	29	0.875	0.0234375	256	1	2	14	2	1.9799550320190944
aero	C2_zt@0.8	30	0.8125	0.025390625	256	1	3	13	3	2.7538434379670393
aero	C2_zt@0.8	31	0.8125	0.025390625	256	1	3	13	3	2.7538434379670393
aero	C2_zt@0.8	32	0.75	0.048828125	128	0	4	12	4	3.5247763163216526
aero	C2_zt@0.8	33	0.625	0.0615234375	128	0	6	10	6	4.821696719060972
aero	C2_zt@0.8	34	0.875	0.021484375	256	1	2	14	2	1.8813908829598232
aero	C2_zt@0.8	35	0.8125	0.0341796875	256	1	3	13	3	2.8718800074101667
aero	C2_zt@0.8	36	0.8125	0.0302734375	256	1	3	13	3	2.861887928997843
aero	C2_zt@0.8	37	0.6875	0.05078125	128	0	5	11	5	3.937686531328855
aero	C2_zt@0.8	38	0.6875	0.0517578125	128	0	5	11	5	3.9535481617686132
aero	C2_zt@0.8	39	0.625	0.048828125	128	0	6	10	6	4.258281072507932
aero	C3_ucc@0.8	0	0.6875	0.0419921875	92	0	5	11	5	3.5904720454385775
aero	C3_ucc@0.8	1	0.6875	0.0712890625	108	0	5	11	5	4.898214582536999
aero	C3_ucc@0.8	2	0.8125	0.0205078125	96	1	3	13	3	2.194715026157823
aero	C3_ucc@0.8	3	0.6875	0.0595703125	110	0	5	11	5	4.30233899089359
aero	C3_ucc@0.8	4	0.75	0.05859375	94	0	4	12	4	3.8997803114374987
aero	C3_ucc@0.8	5	0.5625	0.0703125	130	0	7	9	7	5.966618893041878
aero	C3_ucc@0.8	6	0.75	0.0498046875	108	0	4	12	4	3.8792844321720583
aero	C3_ucc@0.8	7	0.625	0.0654296875	120	0	6	10	6	4.707966372862787
aero	C3_ucc@0.8	8	0.6875	0.072265625	116	0	5	11	5	4.988831896815466
aero	C3_ucc@0.8	9	0.625	0.06640625	84	0	6	10	6	4.715913179643591
aero	C3_ucc@0.8	10	0.75	0.0419921875	74	0	4	12	4	3.2032953131033013
aero	C3_ucc@0.8	11	0.5625	0.0849609375	114	0	7	9	7	6.66157035618535
aero	C3_ucc@0.8	12	0.6875	0.0595703125	82	0	5	11	5	4.302338962893592
aero	C3_ucc@0.8	13	0.5625	0.1005859375	136	0	7	9	7	6.889184937850008
aero	C3_ucc@0.8	14	0.75	0.044921875	64	0	4	12	4	2.8270874263437493
aero	C3_ucc@0.8	15	0.8125	0.0361328125	100	1	3	13	3	2.8808484569409116
aero	C3_ucc@0.8	16	0.5625	0.083984375	124	0	7	9	7	6.185264841175798
aero	C3_ucc@0.8	17	0.5625	0.0859375	112	0	7	9	7	5.7258747524777895
aero	C3_ucc@0.8	18	0.625	0.068359375	118	0	6	10	6	4.6268311166875
aero	C3_ucc@0.8	19	0.625	0.072265625	106	0	6	10	6	5.58097565389733
aero	C3_ucc@0.8	20	0.625	0.06640625	92	0	6	10	6	4.70847808130358
aero	C3_ucc@0.8	21	0.8125	0.029296875	92	1	3	13	3	2.5382934719901598
aero	C3_ucc@0.8	22	0.6875	0.0419921875	66	0	5	11	5	3.1221133372098313
aero	C3_ucc@0.8	23	0.8125	0.0302734375	104	1	3	13	3	2.6363458966086384
aero	C3_ucc@0.8	24	0.8125	0.0205078125	84	1	3	13	3	2.1947150141578233
aero	C3_ucc@0.8	25	0.6875	0.0517578125	84	0	5	11	5	3.716455449662508
aero	C3_ucc@0.8	26	0.875	0.0263671875	112	1	2	14	2	1.989435229990631
aero	C3_ucc@0.8	27	0.9375	0.0146484375	76	1	1	15	1	0.999457805981081
aero	C3_ucc@0.8	28	0.8125	0.029296875	92	1	3	13	3	2.5382934719901598
aero	C3_ucc@0.8	29	0.875	0.0234375	88	1	2	14	2	1.9799548640191
aero	C3_ucc@0.8	30	0.8125	0.025390625	84	1	3	13	3	2.3027595051886265
aero	C3_ucc@0.8	31	0.8125	0.025390625	96	1	3	13	3	2.302759517188626
aero	C3_ucc@0.8	32	0.75	0.048828125	76	0	4	12	4	3.4029788751625087
aero	C3_ucc@0.8	33	0.625	0.0615234375	84	0	6	10	6	4.60786868861279
aero	C3_ucc@0.8	34	0.875	0.021484375	92	1	2	14	2	1.6558488385706194
aero	C3_ucc@0.8	35	0.8125	0.0341796875	116	1	3	13	3	2.6463379870209622
aero	C3_ucc@0.8	36	0.8125	0.0302734375	104	1	3	13	3	2.6363458966086384
aero	C3_ucc@0.8	37	0.6875	0.05078125	118	0	5	11	5	4.176867323110453
aero	C3_ucc@0.8	38	0.6875	0.0517578125	92	0	5	11	5	3.709020351322498
aero	C3_ucc@0.8	39	0.625	0.048828125	94	0	6	10	6	4.004046262188577
aero	C4_ucg@0.8	0	0.6875	0.0419921875	92	0	5	11	5	3.5904720454385775
aero	C4_ucg@0.8	1	0.6875	0.0712890625	108	0	5	11	5	4.898214582536999
aero	C4_ucg@0.8	2	0.8125	0.0205078125	64	0	3	13	3	1.7090813904787465
aero	C4_ucg@0.8	3	0.6875	0.0595703125	110	0	5	11	5	4.30233899089359
aero	C4_ucg@0.8	4	0.75	0.05859375	94	0	4	12	4	3.8997803114374987
aero	C4_ucg@0.8	5	0.5625	0.0703125	130	0	7	9	7	5.966618893041878
aero	C4_ucg@0.8	6	0.75	0.0498046875	108	0	4	12	4	3.8792844321720583
aero	C4_ucg@0.8	7	0.625	0.0654296875	120	0	6	10	6	4.707966372862787
aero	C4_ucg@0.8	8	0.6875	0.072265625	116	0	5	11	5	4.988831896815466
aero	C4_ucg@0.8	9	0.625	0.06640625	84	0	6	10	6	4.715913179643591
aero	C4_ucg@0.8	10	0.75	0.0419921875	74	0	4	12	4	3.2032953131033013
aero	C4_ucg@0.8	11	0.5625	0.0849609375	114	0	7	9	7	6.66157035618535
aero	C4_ucg@0.8	12	0.6875	0.0595703125	82	0	5	11	5	4.302338962893592
aero	C4_ucg@0.8	13	0.5625	0.1005859375	136	0	7	9	7	6.889184937850008
aero	C4_ucg@0.8	14	0.75	0.044921875	64	0	4	12	4	2.8270874263437493
aero	C4_ucg@0.8	15	0.8125	0.0361328125	74	0	3	13	3	2.8808484309409144
aero	C4_ucg@0.8	16	0.5625	0.083984375	124	0	7	9	7	6.185264841175798
aero	C4_ucg@0.8	17	0.5625	0.0859375	112	0	7	9	7	5.7258747524777895
aero	C4_ucg@0.8	18	0.625	0.068359375	118	0	6	10	6	4.6268311166875
aero	C4_ucg@0.8	19	0.625	0.072265625	106	0	6	10	6	5.58097565389733
aero	C4_ucg@0.8	20	0.625	0.06640625	92	0	6	10	6	4.70847808130358
aero	C4_ucg@0.8	21	0.8125	0.029296875	62	0	3	13	3	2.295476640150622
aero	C4_ucg@0.8	22	0.6875	0.0419921875	66	0	5	11	5	3.1221133372098313
aero	C4_ucg@0.8	23	0.8125	0.0302734375	68	0	3	13	3	2.3034234889314265
aero	C4_ucg@0.8	24	0.8125	0.0205078125	50	0	3	13	3	1.709081376478747
aero	C4_ucg@0.8	25	0.6875	0.0517578125	84	0	5	11	5	3.716455449662508
aero	C4_ucg@0.8	26	0.875	0.0263671875	80	0	2	14	2	1.899329628152956
aero	C4_ucg@0.8	27	0.9375	0.0146484375	46	0	1	15	1	0.9994577759810819
aero	C4_ucg@0.8	28	0.8125	0.029296875	62	0	3	13	3	2.295476640150622
aero	C4_ucg@0.8	29	0.875	0.0234375	52	0	2	14	2	1.889849258181425
aero	C4_ucg@0.8	30	0.8125	0.025390625	50	0	3	13	3	1.81712586750955
aero	C4_ucg@0.8	31	0.8125	0.025390625	56	0	3	13	3	1.7270203036718736
aero	C4_ucg@0.8	32	0.75	0.048828125	76	0	4	12	4	3.4029788751625087
aero	C4_ucg@0.8	33	0.625	0.0615234375	84	0	6	10	6	4.60786868861279
aero	C4_ucg@0.8	34	0.875	0.021484375	62	0	2	14	2	1.4130320067310813
aero	C4_ucg@0.8	35	0.8125	0.0341796875	82	0	3	13	3	2.3134155813437483
aero	C4_ucg@0.8	36	0.8125	0.0302734375	60	0	3	13	3	2.213317911093749
aero	C4_ucg@0.8	37	0.6875	0.05078125	118	0	5	11	5	4.176867323110453
aero	C4_ucg@0.8	38	0.6875	0.0517578125	92	0	5	11	5	3.709020351322498
aero	C4_ucg@0.8	39	0.625	0.048828125	94	0	6	10	6	4.004046262188577
aero	C2_zt@0.9	0	0.6875	0.0419921875	128	0	5	11	5	3.6018900559183935
aero	C2_zt@0.9	1	0.6875	0.0712890625	128	0	5	11	5	4.821037022852598
aero	C2_zt@0.9	2	0.8125	0.0205078125	128	0	3	13	3	1.9691731777686128
aero	C2_zt@0.9	3	0.6875	0.0595703125	128	0	5	11	5	4.4087865040537695
aero	C2_zt@0.9	4	0.75	0.05859375	128	0	4	12	4	3.8764344221718723
aero	C2_zt@0.9	5	0.5625	0.0703125	128	0	7	9	7	5.64511449384448
aero	C2_zt@0.9	6	0.75	0.0498046875	128	0	4	12	4	3.675941444075864
aero	C2_zt@0.9	7	0.625	0.0654296875	128	0	6	10	6	4.914012392889097
aero	C2_zt@0.9	8	0.6875	0.072265625	128	0	5	11	5	4.836898653292356
aero	C2_zt@0.9	9	0.625	0.06640625	128	0	6	10	6	5.065177520643308
aero	C2_zt@0.9	10	0.75	0.0419921875	128	0	4	12	4	3.356006599105161
aero	C2_zt@0.9	11	0.5625	0.0849609375	128	0	7	9	7	6.2402534012770365
aero	C2_zt@0.9	12	0.6875	0.0595703125	128	0	5	11	5	4.4087865040537695
aero	C2_zt@0.9	13	0.5625	0.1005859375	128	0	7	9	7	6.74481959390399
aero	C2_zt@0.9	14	0.75	0.044921875	128	0	4	12	4	3.2971571451790744
aero	C2_zt@0.9	15	0.8125	0.0361328125	128	0	3	13	3	2.609042867710019
aero	C2_zt@0.9	16	0.5625	0.083984375	128	0	7	9	7	6.089088273522825
aero	C2_zt@0.9	17	0.5625	0.0859375	128	0	7	9	7	6.1496806864714335
aero	C2_zt@0.9	18	0.625	0.068359375	128	0	6	10	6	5.096900781522825
aero	C2_zt@0.9	19	0.625	0.072265625	128	0	6	10	6	5.324519952665403
aero	C2_zt@0.9	20	0.625	0.06640625	128	0	6	10	6	4.929874023328855
aero	C2_zt@0.9	21	0.8125	0.029296875	128	0	3	13	3	2.304969653179074
aero	C2_zt@0.9	22	0.6875	0.0419921875	128	0	5	11	5	3.6018900559183935
aero	C2_zt@0.9	23	0.8125	0.0302734375	128	0	3	13	3	2.4561347809332856
aero	C2_zt@0.9	24	0.8125	0.0205078125	128	0	3	13	3	1.9691731777686128
aero	C2_zt@0.9	25	0.6875	0.0517578125	128	0	5	11	5	4.088851659083066
aero	C2_zt@0.9	26	0.875	0.0263671875	128	0	2	14	2	1.8761978077321135
aero	C2_zt@0.9	27	0.9375	0.0146484375	256	1	1	15	1	0.9994579859810743
aero	C2_zt@0.9	28	0.8125	0.029296875	128	0	3	13	3	2.304969653179074
aero	C2_zt@0.9	29	0.875	0.0234375	128	0	2	14	2	1.7997437643437468
aero	C2_zt@0.9	30	0.8125	0.025390625	128	0	3	13	3	2.212653979350949
aero	C2_zt@0.9	31	0.8125	0.025390625	128	0	3	13	3	2.212653979350949
aero	C2_zt@0.9	32	0.75	0.048828125	128	0	4	12	4	3.5247763163216526
aero	C2_zt@0.9	33	0.625	0.0615234375	128	0	6	10	6	4.821696719060972
aero	C2_zt@0.9	34	0.875	0.021484375	128	0	2	14	2	1.632717006149777
aero	C2_zt@0.9	35	0.8125	0.0341796875	128	0	3	13	3	2.5484504547614106
aero	C2_zt@0.9	36	0.8125	0.0302734375	128	0	3	13	3	2.4561347809332856
aero	C2_zt@0.9	37	0.6875	0.05078125	128	0	5	11	5	3.937686531328855
aero	C2_zt@0.9	38	0.6875	0.0517578125	128	0	5	11	5	3.9535481617686132
aero	C2_zt@0.9	39	0.625	0.048828125	128	0	6	10	6	4.258281072507932
aero	C3_ucc@0.9	0	0.6875	0.0419921875	92	0	5	11	5	3.5904720454385775
aero	C3_ucc@0.9	1	0.6875	0.0712890625	108	0	5	11	5	4.898214582536999
aero	C3_ucc@0.9	2	0.8125	0.0205078125	64	0	3	13	3	1.7090813904787465
aero	C3_ucc@0.9	3	0.6875	0.0595703125	110	0	5	11	5	4.30233899089359
aero	C3_ucc@0.9	4	0.75	0.05859375	94	0	4	12	4	3.8997803114374987
aero	C3_ucc@0.9	5	0.5625	0.0703125	130	0	7	9	7	5.966618893041878
aero	C3_ucc@0.9	6	0.75	0.0498046875	108	0	4	12	4	3.8792844321720583
aero	C3_ucc@0.9	7	0.625	0.0654296875	120	0	6	10	6	4.707966372862787
aero	C3_ucc@0.9	8	0.6875	0.072265625	116	0	5	11	5	4.988831896815466
aero	C3_ucc@0.9	9	0.625	0.06640625	84	0	6	10	6	4.715913179643591
aero	C3_ucc@0.9	10	0.75	0.0419921875	74	0	4	12	4	3.2032953131033013
aero	C3_ucc@0.9	11	0.5625	0.0849609375	114	0	7	9	7	6.66157035618535
aero	C3_ucc@0.9	12	0.6875	0.0595703125	82	0	5	11	5	4.302338962893592
aero	C3_ucc@0.9	13	0.5625	0.1005859375	136	0	7	9	7	6.889184937850008
aero	C3_ucc@0.9	14	0.75	0.044921875	64	0	4	12	4	2.8270874263437493
aero	C3_ucc@0.9	15	0.8125	0.0361328125	74	0	3	13	3	2.8808484309409144
aero	C3_ucc@0.9	16	0.5625	0.083984375	124	0	7	9	7	6.185264841175798
aero	C3_ucc@0.9	17	0.5625	0.0859375	112	0	7	9	7	5.7258747524777895
aero	C3_ucc@0.9	18	0.625	0.068359375	118	0	6	10	6	4.6268311166875
aero	C3_ucc@0.9	19	0.625	0.072265625	106	0	6	10	6	5.58097565389733
aero	C3_ucc@0.9	20	0.625	0.06640625	92	0	6	10	6	4.70847808130358
aero	C3_ucc@0.9	21	0.8125	0.029296875	62	0	3	13	3	2.295476640150622
aero	C3_ucc@0.9	22	0.6875	0.0419921875	66	0	5	11	5	3.1221133372098313
aero	C3_ucc@0.9	23	0.8125	0.0302734375	68	0	3	13	3	2.3034234889314265
aero	C3_ucc@0.9	24	0.8125	0.0205078125	50	0	3	13	3	1.709081376478747
aero	C3_ucc@0.9	25	0.6875	0.0517578125	84	0	5	11	5	3.716455449662508
aero	C3_ucc@0.9	26	0.875	0.0263671875	80	0	2	14	2	1.899329628152956
aero	C3_ucc@0.9	27	0.9375	0.0146484375	76	1	1	15	1	0.999457805981081
aero	C3_ucc@0.9	28	0.8125	0.029296875	62	0	3	13	3	2.295476640150622
aero	C3_ucc@0.9	29	0.875	0.0234375	52	0	2	14	2	1.889849258181425
